transaction_id,sales_module_transaction_id,transaction_source,tender_type,store_no,customer_id,sales_associate_no,transaction_type,transaction_date,pos_transaction_no,register_no,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,segmentation_flag_g,segmentation_flag_h,customer_no_flag,total_net_retail,no_transaction_lines,reward_points_flag,total_net_retail_central,exchange_rate,currency_code,posted_date,transaction_time,tender_amount_total,tender_amount_total_central,no_tender_lines
58480786,0,1,MAST,5011,3068,49898,S,21-02-2019 00:00,27401,6,0,0,0,0,0,0,0,0,1,368.23,5,1,368.23,1,USD,22-02-2019 00:00,21-02-2019 00:00,368.23,368.23,1
58480787,0,1,AMEX,1,4010,10889,S,12-11-2018 00:00,39130,1,0,0,0,0,0,0,0,0,1,160.73,3,1,160.73,1,USD,13-11-2018 00:00,12-11-2018 00:00,160.73,160.73,1
58480788,0,1,CASH,1,2931,62517,S,03-07-2016 00:00,29577,4,0,0,0,0,0,0,0,0,1,290.17,2,1,290.17,1,USD,04-07-2016 00:00,03-07-2016 00:00,290.17,290.17,1
58480789,0,1,GIFT,1,2408,64306,R,12-07-2018 00:00,67730,5,0,0,0,0,0,0,0,0,1,58.65,3,1,58.65,1,USD,13-07-2018 00:00,12-07-2018 00:00,58.65,58.65,1
58480790,0,1,MAST,9451,713,87660,S,08-09-2024 00:00,67749,9,0,0,0,0,0,0,0,0,1,327.75,3,1,327.75,1,USD,09-09-2024 00:00,08-09-2024 00:00,327.75,327.75,1
58480791,0,1,DISC,9422,1825,30452,R,10-06-2012 00:00,88357,1,0,0,0,0,0,0,0,0,1,480.23,4,1,480.23,1,USD,11-06-2012 00:00,10-06-2012 00:00,480.23,480.23,1
58480792,0,1,MAST,5011,2536,76288,S,18-02-2015 00:00,55738,9,0,0,0,0,0,0,0,0,1,386.28,5,1,386.28,1,USD,19-02-2015 00:00,18-02-2015 00:00,386.28,386.28,1
58480793,0,1,MAST,9588,4701,10717,S,27-11-2023 00:00,30652,2,0,0,0,0,0,0,0,0,1,451.7,4,1,451.7,1,USD,28-11-2023 00:00,27-11-2023 00:00,451.7,451.7,1
58480794,0,1,DISC,2,3647,11991,R,30-04-2020 00:00,84763,5,0,0,0,0,0,0,0,0,1,87.11,5,1,87.11,1,USD,01-05-2020 00:00,30-04-2020 00:00,87.11,87.11,1
58480795,0,1,CHECK,9330,3858,18237,S,12-08-2023 00:00,96307,10,0,0,0,0,0,0,0,0,1,418.51,4,1,418.51,1,USD,13-08-2023 00:00,12-08-2023 00:00,418.51,418.51,1
58480796,0,1,MAST,9851,1759,16858,S,15-06-2022 00:00,80253,8,0,0,0,0,0,0,0,0,1,286.69,2,1,286.69,1,USD,16-06-2022 00:00,15-06-2022 00:00,286.69,286.69,1
58480797,0,1,DISC,9588,3026,28230,S,28-02-2018 00:00,33555,3,0,0,0,0,0,0,0,0,1,244.9,4,1,244.9,1,USD,01-03-2018 00:00,28-02-2018 00:00,244.9,244.9,1
58480798,0,1,VISA,9451,3366,61434,R,29-01-2017 00:00,71103,6,0,0,0,0,0,0,0,0,1,203.06,3,1,203.06,1,USD,30-01-2017 00:00,29-01-2017 00:00,203.06,203.06,1
58480799,0,1,VISA,9851,1473,73899,R,09-03-2022 00:00,82361,2,0,0,0,0,0,0,0,0,1,70.53,2,1,70.53,1,USD,10-03-2022 00:00,09-03-2022 00:00,70.53,70.53,1
58480800,0,1,AMEX,1,2897,52696,S,17-11-2015 00:00,21743,1,0,0,0,0,0,0,0,0,1,163.26,4,1,163.26,1,USD,18-11-2015 00:00,17-11-2015 00:00,163.26,163.26,1
58480801,0,1,CHECK,9330,4429,22742,S,10-10-2014 00:00,55284,7,0,0,0,0,0,0,0,0,1,204.73,2,1,204.73,1,USD,11-10-2014 00:00,10-10-2014 00:00,204.73,204.73,1
58480802,0,1,AMEX,9330,1790,35132,S,29-12-2017 00:00,97048,9,0,0,0,0,0,0,0,0,1,304.35,3,1,304.35,1,USD,30-12-2017 00:00,29-12-2017 00:00,304.35,304.35,1
58480803,0,1,GIFT,9588,1413,65455,R,14-11-2022 00:00,84676,7,0,0,0,0,0,0,0,0,1,369.24,4,1,369.24,1,USD,15-11-2022 00:00,14-11-2022 00:00,369.24,369.24,1
58480804,0,1,AMEX,5011,13,39489,S,17-12-2012 00:00,55559,1,0,0,0,0,0,0,0,0,1,329.12,2,1,329.12,1,USD,18-12-2012 00:00,17-12-2012 00:00,329.12,329.12,1
58480805,0,1,MAST,1,4321,13652,S,13-03-2017 00:00,32178,2,0,0,0,0,0,0,0,0,1,296.63,2,1,296.63,1,USD,14-03-2017 00:00,13-03-2017 00:00,296.63,296.63,1
58480806,0,1,MAST,9422,2823,86508,S,05-07-2021 00:00,42942,5,0,0,0,0,0,0,0,0,1,389.79,3,1,389.79,1,USD,06-07-2021 00:00,05-07-2021 00:00,389.79,389.79,1
58480807,0,1,CHECK,5011,4051,56598,S,09-11-2019 00:00,85940,1,0,0,0,0,0,0,0,0,1,488.7,3,1,488.7,1,USD,10-11-2019 00:00,09-11-2019 00:00,488.7,488.7,1
58480808,0,1,VISA,9422,3345,19014,S,26-11-2012 00:00,81995,10,0,0,0,0,0,0,0,0,1,131.69,1,1,131.69,1,USD,27-11-2012 00:00,26-11-2012 00:00,131.69,131.69,1
58480809,0,1,MAST,9851,3897,55897,R,18-01-2015 00:00,97525,10,0,0,0,0,0,0,0,0,1,293.89,3,1,293.89,1,USD,19-01-2015 00:00,18-01-2015 00:00,293.89,293.89,1
58480810,0,1,CHECK,9588,3037,81516,R,26-10-2018 00:00,41231,3,0,0,0,0,0,0,0,0,1,146.17,5,1,146.17,1,USD,27-10-2018 00:00,26-10-2018 00:00,146.17,146.17,1
58480811,0,1,VISA,2,2547,83822,S,12-05-2015 00:00,24164,7,0,0,0,0,0,0,0,0,1,429.5,3,1,429.5,1,USD,13-05-2015 00:00,12-05-2015 00:00,429.5,429.5,1
58480812,0,1,AMEX,9451,2892,36911,S,05-09-2025 00:00,78510,2,0,0,0,0,0,0,0,0,1,221.55,2,1,221.55,1,USD,06-09-2025 00:00,05-09-2025 00:00,221.55,221.55,1
58480813,0,1,AMEX,9451,4982,70430,S,18-06-2015 00:00,66969,4,0,0,0,0,0,0,0,0,1,63.2,1,1,63.2,1,USD,19-06-2015 00:00,18-06-2015 00:00,63.2,63.2,1
58480814,0,1,MAST,2,1379,36372,S,13-06-2014 00:00,49374,8,0,0,0,0,0,0,0,0,1,312.35,1,1,312.35,1,USD,14-06-2014 00:00,13-06-2014 00:00,312.35,312.35,1
58480815,0,1,CHECK,9451,3114,64306,R,21-11-2013 00:00,95676,7,0,0,0,0,0,0,0,0,1,249.58,2,1,249.58,1,USD,22-11-2013 00:00,21-11-2013 00:00,249.58,249.58,1
58480816,0,1,GIFT,1,652,87143,S,14-05-2023 00:00,42464,1,0,0,0,0,0,0,0,0,1,459.33,1,1,459.33,1,USD,15-05-2023 00:00,14-05-2023 00:00,459.33,459.33,1
58480817,0,1,GIFT,5011,673,84439,S,28-12-2023 00:00,84746,1,0,0,0,0,0,0,0,0,1,226.16,5,1,226.16,1,USD,29-12-2023 00:00,28-12-2023 00:00,226.16,226.16,1
58480818,0,1,CHECK,2,628,96058,S,10-12-2014 00:00,22882,9,0,0,0,0,0,0,0,0,1,65.27,4,1,65.27,1,USD,11-12-2014 00:00,10-12-2014 00:00,65.27,65.27,1
58480819,0,1,AMEX,9451,4932,60372,S,05-06-2022 00:00,41547,4,0,0,0,0,0,0,0,0,1,413.76,4,1,413.76,1,USD,06-06-2022 00:00,05-06-2022 00:00,413.76,413.76,1
58480820,0,1,MAST,9851,2887,96495,S,03-04-2021 00:00,81103,2,0,0,0,0,0,0,0,0,1,343.68,4,1,343.68,1,USD,04-04-2021 00:00,03-04-2021 00:00,343.68,343.68,1
58480821,0,1,VISA,9588,2229,35662,R,17-05-2014 00:00,63834,6,0,0,0,0,0,0,0,0,1,122.54,2,1,122.54,1,USD,18-05-2014 00:00,17-05-2014 00:00,122.54,122.54,1
58480822,0,1,CHECK,9330,2677,31599,R,15-12-2016 00:00,76935,10,0,0,0,0,0,0,0,0,1,160.86,3,1,160.86,1,USD,16-12-2016 00:00,15-12-2016 00:00,160.86,160.86,1
58480823,0,1,AMEX,9588,2453,31861,S,01-01-2020 00:00,18790,8,0,0,0,0,0,0,0,0,1,179.29,5,1,179.29,1,USD,02-01-2020 00:00,01-01-2020 00:00,179.29,179.29,1
58480824,0,1,CHECK,1,1733,47994,S,09-04-2024 00:00,81750,6,0,0,0,0,0,0,0,0,1,143.99,3,1,143.99,1,USD,10-04-2024 00:00,09-04-2024 00:00,143.99,143.99,1
58480825,0,1,CASH,9588,1625,40694,S,13-03-2018 00:00,91767,6,0,0,0,0,0,0,0,0,1,128.91,2,1,128.91,1,USD,14-03-2018 00:00,13-03-2018 00:00,128.91,128.91,1
58480826,0,1,MAST,9330,3201,94083,R,04-09-2012 00:00,40851,7,0,0,0,0,0,0,0,0,1,254.84,1,1,254.84,1,USD,05-09-2012 00:00,04-09-2012 00:00,254.84,254.84,1
58480827,0,1,CHECK,5011,213,23703,R,11-02-2014 00:00,93036,3,0,0,0,0,0,0,0,0,1,230.55,1,1,230.55,1,USD,12-02-2014 00:00,11-02-2014 00:00,230.55,230.55,1
58480828,0,1,DISC,9330,3930,18581,S,16-10-2025 00:00,28526,2,0,0,0,0,0,0,0,0,1,122.49,2,1,122.49,1,USD,17-10-2025 00:00,16-10-2025 00:00,122.49,122.49,1
58480829,0,1,AMEX,1,2140,55181,S,06-10-2015 00:00,82254,3,0,0,0,0,0,0,0,0,1,287.55,3,1,287.55,1,USD,07-10-2015 00:00,06-10-2015 00:00,287.55,287.55,1
58480830,0,1,VISA,1,4526,65094,S,09-10-2022 00:00,14787,7,0,0,0,0,0,0,0,0,1,413.45,1,1,413.45,1,USD,10-10-2022 00:00,09-10-2022 00:00,413.45,413.45,1
58480831,0,1,CHECK,9451,1413,41397,R,24-04-2012 00:00,91559,9,0,0,0,0,0,0,0,0,1,177.41,5,1,177.41,1,USD,25-04-2012 00:00,24-04-2012 00:00,177.41,177.41,1
58480832,0,1,GIFT,2,965,75521,R,25-03-2022 00:00,97244,3,0,0,0,0,0,0,0,0,1,428.59,1,1,428.59,1,USD,26-03-2022 00:00,25-03-2022 00:00,428.59,428.59,1
58480833,0,1,CHECK,1,2147,18736,R,15-03-2019 00:00,13243,5,0,0,0,0,0,0,0,0,1,224.35,3,1,224.35,1,USD,16-03-2019 00:00,15-03-2019 00:00,224.35,224.35,1
58480834,0,1,AMEX,9422,4369,55948,R,04-09-2018 00:00,16813,1,0,0,0,0,0,0,0,0,1,163.8,1,1,163.8,1,USD,05-09-2018 00:00,04-09-2018 00:00,163.8,163.8,1
58480835,0,1,CASH,5011,1616,48035,S,25-10-2017 00:00,96298,9,0,0,0,0,0,0,0,0,1,150.94,3,1,150.94,1,USD,26-10-2017 00:00,25-10-2017 00:00,150.94,150.94,1
58480836,0,1,CHECK,9451,2982,48528,R,08-02-2016 00:00,14350,6,0,0,0,0,0,0,0,0,1,55.93,2,1,55.93,1,USD,09-02-2016 00:00,08-02-2016 00:00,55.93,55.93,1
58480837,0,1,MAST,1,2163,27688,R,17-10-2022 00:00,34637,10,0,0,0,0,0,0,0,0,1,498.45,4,1,498.45,1,USD,18-10-2022 00:00,17-10-2022 00:00,498.45,498.45,1
58480838,0,1,MAST,9851,3631,62412,S,09-12-2024 00:00,26572,8,0,0,0,0,0,0,0,0,1,132.3,5,1,132.3,1,USD,10-12-2024 00:00,09-12-2024 00:00,132.3,132.3,1
58480839,0,1,VISA,9330,2454,39588,R,17-02-2020 00:00,73139,10,0,0,0,0,0,0,0,0,1,99.94,2,1,99.94,1,USD,18-02-2020 00:00,17-02-2020 00:00,99.94,99.94,1
58480840,0,1,GIFT,9330,1748,36205,S,14-10-2016 00:00,36094,4,0,0,0,0,0,0,0,0,1,87.39,4,1,87.39,1,USD,15-10-2016 00:00,14-10-2016 00:00,87.39,87.39,1
58480841,0,1,DISC,9422,3309,43623,R,14-09-2018 00:00,66795,7,0,0,0,0,0,0,0,0,1,100.33,5,1,100.33,1,USD,15-09-2018 00:00,14-09-2018 00:00,100.33,100.33,1
58480842,0,1,DISC,9588,4075,15694,S,17-08-2023 00:00,21440,2,0,0,0,0,0,0,0,0,1,122.13,5,1,122.13,1,USD,18-08-2023 00:00,17-08-2023 00:00,122.13,122.13,1
58480843,0,1,CASH,2,3767,24554,S,04-07-2023 00:00,78017,10,0,0,0,0,0,0,0,0,1,273.34,5,1,273.34,1,USD,05-07-2023 00:00,04-07-2023 00:00,273.34,273.34,1
58480844,0,1,CASH,9851,1848,38089,S,22-07-2020 00:00,65946,5,0,0,0,0,0,0,0,0,1,398.25,3,1,398.25,1,USD,23-07-2020 00:00,22-07-2020 00:00,398.25,398.25,1
58480845,0,1,VISA,9330,3948,20311,S,20-05-2025 00:00,89194,9,0,0,0,0,0,0,0,0,1,50.3,4,1,50.3,1,USD,21-05-2025 00:00,20-05-2025 00:00,50.3,50.3,1
58480846,0,1,CHECK,2,2465,25494,S,04-01-2018 00:00,16364,5,0,0,0,0,0,0,0,0,1,63.71,5,1,63.71,1,USD,05-01-2018 00:00,04-01-2018 00:00,63.71,63.71,1
58480847,0,1,CHECK,1,329,29240,S,27-08-2020 00:00,37436,6,0,0,0,0,0,0,0,0,1,194.5,4,1,194.5,1,USD,28-08-2020 00:00,27-08-2020 00:00,194.5,194.5,1
58480848,0,1,VISA,9588,518,35002,S,24-02-2025 00:00,49211,9,0,0,0,0,0,0,0,0,1,217.52,2,1,217.52,1,USD,25-02-2025 00:00,24-02-2025 00:00,217.52,217.52,1
58480849,0,1,AMEX,9330,4510,25811,S,04-02-2019 00:00,11306,7,0,0,0,0,0,0,0,0,1,245.46,5,1,245.46,1,USD,05-02-2019 00:00,04-02-2019 00:00,245.46,245.46,1
58480850,0,1,DISC,9422,4382,34329,S,14-09-2017 00:00,40998,10,0,0,0,0,0,0,0,0,1,211.72,5,1,211.72,1,USD,15-09-2017 00:00,14-09-2017 00:00,211.72,211.72,1
58480851,0,1,DISC,9588,2275,38515,R,17-02-2012 00:00,31814,6,0,0,0,0,0,0,0,0,1,319.94,2,1,319.94,1,USD,18-02-2012 00:00,17-02-2012 00:00,319.94,319.94,1
58480852,0,1,CASH,9851,2813,81410,S,05-02-2016 00:00,18639,1,0,0,0,0,0,0,0,0,1,361.58,3,1,361.58,1,USD,06-02-2016 00:00,05-02-2016 00:00,361.58,361.58,1
58480853,0,1,CHECK,2,1588,18694,S,03-12-2020 00:00,97466,10,0,0,0,0,0,0,0,0,1,172.49,5,1,172.49,1,USD,04-12-2020 00:00,03-12-2020 00:00,172.49,172.49,1
58480854,0,1,VISA,9451,1143,29673,R,18-03-2024 00:00,92992,7,0,0,0,0,0,0,0,0,1,231.81,4,1,231.81,1,USD,19-03-2024 00:00,18-03-2024 00:00,231.81,231.81,1
58480855,0,1,AMEX,9588,170,19734,S,20-11-2017 00:00,31162,2,0,0,0,0,0,0,0,0,1,186.05,1,1,186.05,1,USD,21-11-2017 00:00,20-11-2017 00:00,186.05,186.05,1
58480856,0,1,AMEX,9330,2061,80786,R,31-05-2022 00:00,44902,6,0,0,0,0,0,0,0,0,1,52.72,2,1,52.72,1,USD,01-06-2022 00:00,31-05-2022 00:00,52.72,52.72,1
58480857,0,1,MAST,9851,4290,80782,S,21-09-2022 00:00,70906,2,0,0,0,0,0,0,0,0,1,265.54,1,1,265.54,1,USD,22-09-2022 00:00,21-09-2022 00:00,265.54,265.54,1
58480858,0,1,AMEX,9422,596,26753,S,11-06-2022 00:00,91234,4,0,0,0,0,0,0,0,0,1,474.39,4,1,474.39,1,USD,12-06-2022 00:00,11-06-2022 00:00,474.39,474.39,1
58480859,0,1,MAST,9588,2446,77155,S,18-05-2021 00:00,86908,2,0,0,0,0,0,0,0,0,1,316.75,3,1,316.75,1,USD,19-05-2021 00:00,18-05-2021 00:00,316.75,316.75,1
58480860,0,1,DISC,9422,4052,14950,S,16-03-2014 00:00,42904,6,0,0,0,0,0,0,0,0,1,477.68,2,1,477.68,1,USD,17-03-2014 00:00,16-03-2014 00:00,477.68,477.68,1
58480861,0,1,CASH,9451,1911,65365,S,22-01-2025 00:00,73290,10,0,0,0,0,0,0,0,0,1,425.23,5,1,425.23,1,USD,23-01-2025 00:00,22-01-2025 00:00,425.23,425.23,1
58480862,0,1,AMEX,1,386,32992,S,31-10-2023 00:00,10357,6,0,0,0,0,0,0,0,0,1,87.27,3,1,87.27,1,USD,01-11-2023 00:00,31-10-2023 00:00,87.27,87.27,1
58480863,0,1,GIFT,9851,4806,51387,S,27-05-2022 00:00,83015,2,0,0,0,0,0,0,0,0,1,269.24,1,1,269.24,1,USD,28-05-2022 00:00,27-05-2022 00:00,269.24,269.24,1
58480864,0,1,CASH,1,3941,89718,S,01-05-2019 00:00,46577,6,0,0,0,0,0,0,0,0,1,78.87,3,1,78.87,1,USD,02-05-2019 00:00,01-05-2019 00:00,78.87,78.87,1
58480865,0,1,CASH,5011,1647,90991,S,24-12-2012 00:00,12961,1,0,0,0,0,0,0,0,0,1,243.92,4,1,243.92,1,USD,25-12-2012 00:00,24-12-2012 00:00,243.92,243.92,1
58480866,0,1,CHECK,9422,4491,45815,S,28-11-2013 00:00,49023,5,0,0,0,0,0,0,0,0,1,350.62,3,1,350.62,1,USD,29-11-2013 00:00,28-11-2013 00:00,350.62,350.62,1
58480867,0,1,CASH,9330,1870,95418,S,21-08-2019 00:00,87260,6,0,0,0,0,0,0,0,0,1,335.74,5,1,335.74,1,USD,22-08-2019 00:00,21-08-2019 00:00,335.74,335.74,1
58480868,0,1,GIFT,1,4799,24513,R,30-04-2021 00:00,38697,4,0,0,0,0,0,0,0,0,1,278.84,3,1,278.84,1,USD,01-05-2021 00:00,30-04-2021 00:00,278.84,278.84,1
58480869,0,1,CHECK,9451,1613,42914,S,26-10-2020 00:00,12896,1,0,0,0,0,0,0,0,0,1,433.03,2,1,433.03,1,USD,27-10-2020 00:00,26-10-2020 00:00,433.03,433.03,1
58480870,0,1,GIFT,9422,282,56259,R,07-01-2019 00:00,55576,4,0,0,0,0,0,0,0,0,1,378.79,5,1,378.79,1,USD,08-01-2019 00:00,07-01-2019 00:00,378.79,378.79,1
58480871,0,1,MAST,9851,4505,80633,R,15-07-2017 00:00,77113,1,0,0,0,0,0,0,0,0,1,151.24,1,1,151.24,1,USD,16-07-2017 00:00,15-07-2017 00:00,151.24,151.24,1
58480872,0,1,MAST,1,1303,46954,S,05-09-2022 00:00,57603,10,0,0,0,0,0,0,0,0,1,193.13,3,1,193.13,1,USD,06-09-2022 00:00,05-09-2022 00:00,193.13,193.13,1
58480873,0,1,CASH,9588,2328,52191,S,30-04-2019 00:00,61958,10,0,0,0,0,0,0,0,0,1,477.1,4,1,477.1,1,USD,01-05-2019 00:00,30-04-2019 00:00,477.1,477.1,1
58480874,0,1,MAST,5011,650,95167,S,27-10-2023 00:00,65529,10,0,0,0,0,0,0,0,0,1,277.53,4,1,277.53,1,USD,28-10-2023 00:00,27-10-2023 00:00,277.53,277.53,1
58480875,0,1,AMEX,9330,12,72279,S,17-03-2023 00:00,52319,3,0,0,0,0,0,0,0,0,1,111.09,4,1,111.09,1,USD,18-03-2023 00:00,17-03-2023 00:00,111.09,111.09,1
58480876,0,1,CASH,9330,935,93042,S,09-03-2020 00:00,49965,5,0,0,0,0,0,0,0,0,1,400.36,1,1,400.36,1,USD,10-03-2020 00:00,09-03-2020 00:00,400.36,400.36,1
58480877,0,1,MAST,9588,2157,22898,S,10-06-2024 00:00,86306,1,0,0,0,0,0,0,0,0,1,415.89,2,1,415.89,1,USD,11-06-2024 00:00,10-06-2024 00:00,415.89,415.89,1
58480878,0,1,CASH,1,3746,88668,S,29-05-2018 00:00,40594,1,0,0,0,0,0,0,0,0,1,240.97,3,1,240.97,1,USD,30-05-2018 00:00,29-05-2018 00:00,240.97,240.97,1
58480879,0,1,AMEX,5011,577,50603,S,23-08-2012 00:00,74777,10,0,0,0,0,0,0,0,0,1,141.4,3,1,141.4,1,USD,24-08-2012 00:00,23-08-2012 00:00,141.4,141.4,1
58480880,0,1,MAST,1,1862,82659,R,19-07-2020 00:00,15254,6,0,0,0,0,0,0,0,0,1,462.75,2,1,462.75,1,USD,20-07-2020 00:00,19-07-2020 00:00,462.75,462.75,1
58480881,0,1,MAST,1,3234,86106,S,11-09-2022 00:00,28608,4,0,0,0,0,0,0,0,0,1,197.5,2,1,197.5,1,USD,12-09-2022 00:00,11-09-2022 00:00,197.5,197.5,1
58480882,0,1,MAST,9451,3321,21134,S,02-12-2014 00:00,68457,8,0,0,0,0,0,0,0,0,1,54.9,4,1,54.9,1,USD,03-12-2014 00:00,02-12-2014 00:00,54.9,54.9,1
58480883,0,1,AMEX,1,3785,83274,S,13-02-2014 00:00,11330,3,0,0,0,0,0,0,0,0,1,223.91,2,1,223.91,1,USD,14-02-2014 00:00,13-02-2014 00:00,223.91,223.91,1
58480884,0,1,CHECK,5011,1246,13205,R,22-11-2018 00:00,45616,2,0,0,0,0,0,0,0,0,1,176.68,3,1,176.68,1,USD,23-11-2018 00:00,22-11-2018 00:00,176.68,176.68,1
58480885,0,1,CHECK,9330,1906,67757,S,22-07-2024 00:00,69634,6,0,0,0,0,0,0,0,0,1,460.01,3,1,460.01,1,USD,23-07-2024 00:00,22-07-2024 00:00,460.01,460.01,1
58480886,0,1,VISA,2,1140,90318,S,29-10-2025 00:00,87906,3,0,0,0,0,0,0,0,0,1,443.49,3,1,443.49,1,USD,30-10-2025 00:00,29-10-2025 00:00,443.49,443.49,1
58480887,0,1,MAST,9588,2154,33328,S,19-03-2016 00:00,77156,2,0,0,0,0,0,0,0,0,1,85.78,5,1,85.78,1,USD,20-03-2016 00:00,19-03-2016 00:00,85.78,85.78,1
58480888,0,1,DISC,9851,4745,35264,S,11-08-2016 00:00,20243,2,0,0,0,0,0,0,0,0,1,491.19,1,1,491.19,1,USD,12-08-2016 00:00,11-08-2016 00:00,491.19,491.19,1
58480889,0,1,GIFT,2,2333,67628,S,29-10-2014 00:00,75643,3,0,0,0,0,0,0,0,0,1,143.97,4,1,143.97,1,USD,30-10-2014 00:00,29-10-2014 00:00,143.97,143.97,1
58480890,0,1,GIFT,9588,3719,70264,S,25-04-2015 00:00,74203,1,0,0,0,0,0,0,0,0,1,493.94,2,1,493.94,1,USD,26-04-2015 00:00,25-04-2015 00:00,493.94,493.94,1
58480891,0,1,AMEX,9422,3745,68060,S,14-11-2013 00:00,30370,9,0,0,0,0,0,0,0,0,1,447.36,2,1,447.36,1,USD,15-11-2013 00:00,14-11-2013 00:00,447.36,447.36,1
58480892,0,1,CASH,1,1165,89082,R,22-03-2021 00:00,98741,5,0,0,0,0,0,0,0,0,1,431.71,3,1,431.71,1,USD,23-03-2021 00:00,22-03-2021 00:00,431.71,431.71,1
58480893,0,1,VISA,2,4150,72595,S,29-08-2020 00:00,79229,4,0,0,0,0,0,0,0,0,1,194.8,1,1,194.8,1,USD,30-08-2020 00:00,29-08-2020 00:00,194.8,194.8,1
58480894,0,1,CASH,1,1777,76349,S,15-05-2014 00:00,26264,2,0,0,0,0,0,0,0,0,1,334.11,4,1,334.11,1,USD,16-05-2014 00:00,15-05-2014 00:00,334.11,334.11,1
58480895,0,1,CASH,2,860,90326,S,26-11-2022 00:00,83531,6,0,0,0,0,0,0,0,0,1,334.22,1,1,334.22,1,USD,27-11-2022 00:00,26-11-2022 00:00,334.22,334.22,1
58480896,0,1,AMEX,9330,3013,65603,R,18-06-2020 00:00,84991,5,0,0,0,0,0,0,0,0,1,337.35,2,1,337.35,1,USD,19-06-2020 00:00,18-06-2020 00:00,337.35,337.35,1
58480897,0,1,GIFT,2,4608,39476,R,23-06-2021 00:00,14650,5,0,0,0,0,0,0,0,0,1,274.36,3,1,274.36,1,USD,24-06-2021 00:00,23-06-2021 00:00,274.36,274.36,1
58480898,0,1,DISC,9588,1263,61783,S,27-07-2023 00:00,28493,2,0,0,0,0,0,0,0,0,1,95.54,2,1,95.54,1,USD,28-07-2023 00:00,27-07-2023 00:00,95.54,95.54,1
58480899,0,1,GIFT,1,3628,89951,R,19-07-2016 00:00,64762,6,0,0,0,0,0,0,0,0,1,494.55,2,1,494.55,1,USD,20-07-2016 00:00,19-07-2016 00:00,494.55,494.55,1
58480900,0,1,DISC,9422,4471,44182,S,01-05-2017 00:00,17318,4,0,0,0,0,0,0,0,0,1,458.84,2,1,458.84,1,USD,02-05-2017 00:00,01-05-2017 00:00,458.84,458.84,1
58480901,0,1,CASH,5011,1003,50874,S,31-12-2012 00:00,83455,6,0,0,0,0,0,0,0,0,1,263.01,1,1,263.01,1,USD,01-01-2013 00:00,31-12-2012 00:00,263.01,263.01,1
58480902,0,1,DISC,9588,639,69710,R,24-11-2024 00:00,13388,10,0,0,0,0,0,0,0,0,1,141.44,3,1,141.44,1,USD,25-11-2024 00:00,24-11-2024 00:00,141.44,141.44,1
58480903,0,1,VISA,9451,4840,69807,R,08-03-2017 00:00,74388,9,0,0,0,0,0,0,0,0,1,178.26,5,1,178.26,1,USD,09-03-2017 00:00,08-03-2017 00:00,178.26,178.26,1
58480904,0,1,VISA,9851,3212,34274,S,19-05-2025 00:00,47467,5,0,0,0,0,0,0,0,0,1,176.6,5,1,176.6,1,USD,20-05-2025 00:00,19-05-2025 00:00,176.6,176.6,1
58480905,0,1,CASH,9851,2682,54860,S,26-01-2014 00:00,78440,2,0,0,0,0,0,0,0,0,1,224.67,2,1,224.67,1,USD,27-01-2014 00:00,26-01-2014 00:00,224.67,224.67,1
58480906,0,1,CHECK,9588,4128,93374,S,19-09-2022 00:00,33222,1,0,0,0,0,0,0,0,0,1,434.72,3,1,434.72,1,USD,20-09-2022 00:00,19-09-2022 00:00,434.72,434.72,1
58480907,0,1,MAST,9422,1026,27091,S,05-08-2024 00:00,13487,8,0,0,0,0,0,0,0,0,1,359.56,3,1,359.56,1,USD,06-08-2024 00:00,05-08-2024 00:00,359.56,359.56,1
58480908,0,1,GIFT,9451,4336,20949,R,23-01-2013 00:00,75832,6,0,0,0,0,0,0,0,0,1,345.54,4,1,345.54,1,USD,24-01-2013 00:00,23-01-2013 00:00,345.54,345.54,1
58480909,0,1,GIFT,2,3455,20767,R,01-11-2023 00:00,91399,3,0,0,0,0,0,0,0,0,1,363.67,5,1,363.67,1,USD,02-11-2023 00:00,01-11-2023 00:00,363.67,363.67,1
58480910,0,1,CHECK,9330,957,81197,S,09-09-2025 00:00,64708,8,0,0,0,0,0,0,0,0,1,159.37,1,1,159.37,1,USD,10-09-2025 00:00,09-09-2025 00:00,159.37,159.37,1
58480911,0,1,MAST,2,678,28749,R,27-02-2015 00:00,64240,10,0,0,0,0,0,0,0,0,1,68.57,2,1,68.57,1,USD,28-02-2015 00:00,27-02-2015 00:00,68.57,68.57,1
58480912,0,1,MAST,5011,84,88341,S,13-12-2023 00:00,37300,5,0,0,0,0,0,0,0,0,1,112.78,5,1,112.78,1,USD,14-12-2023 00:00,13-12-2023 00:00,112.78,112.78,1
58480913,0,1,VISA,2,2073,62666,S,17-04-2013 00:00,13451,10,0,0,0,0,0,0,0,0,1,118.11,2,1,118.11,1,USD,18-04-2013 00:00,17-04-2013 00:00,118.11,118.11,1
58480914,0,1,CASH,2,4100,69797,S,03-05-2024 00:00,96128,9,0,0,0,0,0,0,0,0,1,151.36,2,1,151.36,1,USD,04-05-2024 00:00,03-05-2024 00:00,151.36,151.36,1
