orderid,taxcode,chargetotal,istaxincluded,isoverridden,originalchargeamount,isinformational,isprorated,fulfillmentgroupid,isorderdiscount,isreturncharge,isproratedatsamelevel,chargetypeid,chargedisplayname
122000863,Shipping,0.0,False,False,0.0,False,True,FG4733,False,False,False,Shipping,Shipping
122000864,Shipping,5.99,False,False,5.99,False,True,FG9060,False,False,False,Shipping,Shipping
122000865,Shipping,7.99,False,False,7.99,False,True,FG9969,False,False,False,Shipping,Shipping
122000866,Shipping,0.0,False,False,0.0,False,True,FG8503,False,False,False,Shipping,Shipping
122000867,Shipping,5.99,False,False,5.99,False,True,FG9593,False,False,False,Shipping,Shipping
122000868,Shipping,10.0,False,False,10.0,False,True,FG2195,False,False,False,Shipping,Shipping
122000869,Shipping,0.0,False,False,0.0,False,True,FG1572,False,False,False,Shipping,Shipping
122000870,Shipping,0.0,False,False,0.0,False,True,FG5072,False,False,False,Shipping,Shipping
122000871,Shipping,7.99,False,False,7.99,False,True,FG1289,False,False,False,Shipping,Shipping
122000872,Shipping,12.99,False,False,12.99,False,True,FG9909,False,False,False,Shipping,Shipping
122000873,Shipping,7.99,False,False,7.99,False,True,FG7907,False,False,False,Shipping,Shipping
122000874,Shipping,0.0,False,False,0.0,False,True,FG9011,False,False,False,Shipping,Shipping
122000875,Shipping,7.99,False,False,7.99,False,True,FG2479,False,False,False,Shipping,Shipping
122000876,Shipping,5.99,False,False,5.99,False,True,FG8229,False,False,False,Shipping,Shipping
122000877,Shipping,5.99,False,False,5.99,False,True,FG4613,False,False,False,Shipping,Shipping
122000878,Shipping,5.99,False,False,5.99,False,True,FG7910,False,False,False,Shipping,Shipping
122000879,Shipping,0.0,False,False,0.0,False,True,FG6072,False,False,False,Shipping,Shipping
122000880,Shipping,0.0,False,False,0.0,False,True,FG1714,False,False,False,Shipping,Shipping
122000881,Shipping,0.0,False,False,0.0,False,True,FG6717,False,False,False,Shipping,Shipping
122000882,Shipping,0.0,False,False,0.0,False,True,FG2792,False,False,False,Shipping,Shipping
122000883,Shipping,0.0,False,False,0.0,False,True,FG5959,False,False,False,Shipping,Shipping
122000884,Shipping,12.99,False,False,12.99,False,True,FG6610,False,False,False,Shipping,Shipping
122000885,Shipping,0.0,False,False,0.0,False,True,FG7467,False,False,False,Shipping,Shipping
122000886,Shipping,7.99,False,False,7.99,False,True,FG5184,False,False,False,Shipping,Shipping
122000887,Shipping,5.99,False,False,5.99,False,True,FG9916,False,False,False,Shipping,Shipping
122000888,Shipping,0.0,False,False,0.0,False,True,FG8538,False,False,False,Shipping,Shipping
122000889,Shipping,5.99,False,False,5.99,False,True,FG3797,False,False,False,Shipping,Shipping
122000890,Shipping,10.0,False,False,10.0,False,True,FG5556,False,False,False,Shipping,Shipping
122000891,Shipping,5.99,False,False,5.99,False,True,FG8815,False,False,False,Shipping,Shipping
122000892,Shipping,0.0,False,False,0.0,False,True,FG3983,False,False,False,Shipping,Shipping
122000893,Shipping,7.99,False,False,7.99,False,True,FG6751,False,False,False,Shipping,Shipping
122000894,Shipping,10.0,False,False,10.0,False,True,FG3728,False,False,False,Shipping,Shipping
122000895,Shipping,12.99,False,False,12.99,False,True,FG1061,False,False,False,Shipping,Shipping
122000896,Shipping,0.0,False,False,0.0,False,True,FG5789,False,False,False,Shipping,Shipping
122000897,Shipping,0.0,False,False,0.0,False,True,FG1338,False,False,False,Shipping,Shipping
122000898,Shipping,0.0,False,False,0.0,False,True,FG7540,False,False,False,Shipping,Shipping
122000899,Shipping,0.0,False,False,0.0,False,True,FG6373,False,False,False,Shipping,Shipping
122000900,Shipping,12.99,False,False,12.99,False,True,FG3663,False,False,False,Shipping,Shipping
122000901,Shipping,5.99,False,False,5.99,False,True,FG6009,False,False,False,Shipping,Shipping
122000902,Shipping,10.0,False,False,10.0,False,True,FG3437,False,False,False,Shipping,Shipping
122000903,Shipping,12.99,False,False,12.99,False,True,FG8908,False,False,False,Shipping,Shipping
122000904,Shipping,0.0,False,False,0.0,False,True,FG8667,False,False,False,Shipping,Shipping
122000905,Shipping,0.0,False,False,0.0,False,True,FG1001,False,False,False,Shipping,Shipping
122000906,Shipping,5.99,False,False,5.99,False,True,FG3429,False,False,False,Shipping,Shipping
122000907,Shipping,10.0,False,False,10.0,False,True,FG5016,False,False,False,Shipping,Shipping
122000908,Shipping,7.99,False,False,7.99,False,True,FG5881,False,False,False,Shipping,Shipping
122000909,Shipping,7.99,False,False,7.99,False,True,FG7125,False,False,False,Shipping,Shipping
122000910,Shipping,0.0,False,False,0.0,False,True,FG9143,False,False,False,Shipping,Shipping
122000911,Shipping,12.99,False,False,12.99,False,True,FG7941,False,False,False,Shipping,Shipping
122000912,Shipping,12.99,False,False,12.99,False,True,FG5925,False,False,False,Shipping,Shipping
122000913,Shipping,0.0,False,False,0.0,False,True,FG8635,False,False,False,Shipping,Shipping
122000914,Shipping,0.0,False,False,0.0,False,True,FG3999,False,False,False,Shipping,Shipping
122000915,Shipping,0.0,False,False,0.0,False,True,FG7196,False,False,False,Shipping,Shipping
122000916,Shipping,5.99,False,False,5.99,False,True,FG6436,False,False,False,Shipping,Shipping
122000917,Shipping,12.99,False,False,12.99,False,True,FG5337,False,False,False,Shipping,Shipping
122000918,Shipping,7.99,False,False,7.99,False,True,FG4253,False,False,False,Shipping,Shipping
122000919,Shipping,5.99,False,False,5.99,False,True,FG6772,False,False,False,Shipping,Shipping
122000920,Shipping,5.99,False,False,5.99,False,True,FG3692,False,False,False,Shipping,Shipping
122000921,Shipping,10.0,False,False,10.0,False,True,FG6475,False,False,False,Shipping,Shipping
122000922,Shipping,12.99,False,False,12.99,False,True,FG4265,False,False,False,Shipping,Shipping
122000923,Shipping,0.0,False,False,0.0,False,True,FG7460,False,False,False,Shipping,Shipping
122000924,Shipping,10.0,False,False,10.0,False,True,FG4133,False,False,False,Shipping,Shipping
122000925,Shipping,12.99,False,False,12.99,False,True,FG5195,False,False,False,Shipping,Shipping
122000926,Shipping,12.99,False,False,12.99,False,True,FG2551,False,False,False,Shipping,Shipping
122000927,Shipping,10.0,False,False,10.0,False,True,FG5759,False,False,False,Shipping,Shipping
122000928,Shipping,7.99,False,False,7.99,False,True,FG1016,False,False,False,Shipping,Shipping
122000929,Shipping,7.99,False,False,7.99,False,True,FG7734,False,False,False,Shipping,Shipping
122000930,Shipping,0.0,False,False,0.0,False,True,FG6066,False,False,False,Shipping,Shipping
122000931,Shipping,10.0,False,False,10.0,False,True,FG9864,False,False,False,Shipping,Shipping
122000932,Shipping,5.99,False,False,5.99,False,True,FG9821,False,False,False,Shipping,Shipping
122000933,Shipping,5.99,False,False,5.99,False,True,FG2345,False,False,False,Shipping,Shipping
122000934,Shipping,7.99,False,False,7.99,False,True,FG4478,False,False,False,Shipping,Shipping
122000935,Shipping,10.0,False,False,10.0,False,True,FG1324,False,False,False,Shipping,Shipping
122000936,Shipping,5.99,False,False,5.99,False,True,FG1412,False,False,False,Shipping,Shipping
122000937,Shipping,7.99,False,False,7.99,False,True,FG1538,False,False,False,Shipping,Shipping
122000938,Shipping,7.99,False,False,7.99,False,True,FG4953,False,False,False,Shipping,Shipping
122000939,Shipping,7.99,False,False,7.99,False,True,FG6889,False,False,False,Shipping,Shipping
122000940,Shipping,0.0,False,False,0.0,False,True,FG5460,False,False,False,Shipping,Shipping
122000941,Shipping,0.0,False,False,0.0,False,True,FG5993,False,False,False,Shipping,Shipping
122000942,Shipping,0.0,False,False,0.0,False,True,FG2690,False,False,False,Shipping,Shipping
122000943,Shipping,0.0,False,False,0.0,False,True,FG2830,False,False,False,Shipping,Shipping
122000944,Shipping,7.99,False,False,7.99,False,True,FG2096,False,False,False,Shipping,Shipping
122000945,Shipping,12.99,False,False,12.99,False,True,FG6806,False,False,False,Shipping,Shipping
122000946,Shipping,0.0,False,False,0.0,False,True,FG9966,False,False,False,Shipping,Shipping
122000947,Shipping,0.0,False,False,0.0,False,True,FG7344,False,False,False,Shipping,Shipping
122000948,Shipping,0.0,False,False,0.0,False,True,FG6591,False,False,False,Shipping,Shipping
122000949,Shipping,12.99,False,False,12.99,False,True,FG1304,False,False,False,Shipping,Shipping
122000950,Shipping,7.99,False,False,7.99,False,True,FG8743,False,False,False,Shipping,Shipping
122000951,Shipping,7.99,False,False,7.99,False,True,FG6322,False,False,False,Shipping,Shipping
122000952,Shipping,5.99,False,False,5.99,False,True,FG1861,False,False,False,Shipping,Shipping
122000953,Shipping,0.0,False,False,0.0,False,True,FG4877,False,False,False,Shipping,Shipping
122000954,Shipping,5.99,False,False,5.99,False,True,FG7664,False,False,False,Shipping,Shipping
122000955,Shipping,12.99,False,False,12.99,False,True,FG5162,False,False,False,Shipping,Shipping
122000956,Shipping,10.0,False,False,10.0,False,True,FG2922,False,False,False,Shipping,Shipping
122000957,Shipping,10.0,False,False,10.0,False,True,FG4383,False,False,False,Shipping,Shipping
122000958,Shipping,12.99,False,False,12.99,False,True,FG6161,False,False,False,Shipping,Shipping
122000959,Shipping,0.0,False,False,0.0,False,True,FG7418,False,False,False,Shipping,Shipping
122000960,Shipping,12.99,False,False,12.99,False,True,FG9134,False,False,False,Shipping,Shipping
122000961,Shipping,12.99,False,False,12.99,False,True,FG9580,False,False,False,Shipping,Shipping
122000962,Shipping,0.0,False,False,0.0,False,True,FG1139,False,False,False,Shipping,Shipping
122000963,Shipping,0.0,False,False,0.0,False,True,FG1353,False,False,False,Shipping,Shipping
122000964,Shipping,7.99,False,False,7.99,False,True,FG1080,False,False,False,Shipping,Shipping
122000965,Shipping,0.0,False,False,0.0,False,True,FG1278,False,False,False,Shipping,Shipping
122000966,Shipping,0.0,False,False,0.0,False,True,FG6298,False,False,False,Shipping,Shipping
122000967,Shipping,10.0,False,False,10.0,False,True,FG9651,False,False,False,Shipping,Shipping
122000968,Shipping,0.0,False,False,0.0,False,True,FG1169,False,False,False,Shipping,Shipping
122000969,Shipping,0.0,False,False,0.0,False,True,FG9071,False,False,False,Shipping,Shipping
122000970,Shipping,5.99,False,False,5.99,False,True,FG5305,False,False,False,Shipping,Shipping
122000971,Shipping,0.0,False,False,0.0,False,True,FG1987,False,False,False,Shipping,Shipping
122000972,Shipping,10.0,False,False,10.0,False,True,FG3923,False,False,False,Shipping,Shipping
122000973,Shipping,0.0,False,False,0.0,False,True,FG6714,False,False,False,Shipping,Shipping
122000974,Shipping,0.0,False,False,0.0,False,True,FG3771,False,False,False,Shipping,Shipping
122000975,Shipping,7.99,False,False,7.99,False,True,FG3374,False,False,False,Shipping,Shipping
122000976,Shipping,5.99,False,False,5.99,False,True,FG3308,False,False,False,Shipping,Shipping
122000977,Shipping,5.99,False,False,5.99,False,True,FG4900,False,False,False,Shipping,Shipping
122000978,Shipping,5.99,False,False,5.99,False,True,FG7907,False,False,False,Shipping,Shipping
122000979,Shipping,7.99,False,False,7.99,False,True,FG4390,False,False,False,Shipping,Shipping
122000980,Shipping,12.99,False,False,12.99,False,True,FG4875,False,False,False,Shipping,Shipping
122000981,Shipping,10.0,False,False,10.0,False,True,FG5615,False,False,False,Shipping,Shipping
122000982,Shipping,5.99,False,False,5.99,False,True,FG6592,False,False,False,Shipping,Shipping
122000983,Shipping,10.0,False,False,10.0,False,True,FG1430,False,False,False,Shipping,Shipping
122000984,Shipping,5.99,False,False,5.99,False,True,FG9296,False,False,False,Shipping,Shipping
122000985,Shipping,0.0,False,False,0.0,False,True,FG3740,False,False,False,Shipping,Shipping
122000986,Shipping,5.99,False,False,5.99,False,True,FG2431,False,False,False,Shipping,Shipping
122000987,Shipping,12.99,False,False,12.99,False,True,FG9116,False,False,False,Shipping,Shipping
122000988,Shipping,7.99,False,False,7.99,False,True,FG5541,False,False,False,Shipping,Shipping
122000989,Shipping,5.99,False,False,5.99,False,True,FG3381,False,False,False,Shipping,Shipping
122000990,Shipping,12.99,False,False,12.99,False,True,FG5976,False,False,False,Shipping,Shipping
122000991,Shipping,5.99,False,False,5.99,False,True,FG6392,False,False,False,Shipping,Shipping
122000992,Shipping,5.99,False,False,5.99,False,True,FG2908,False,False,False,Shipping,Shipping
122000993,Shipping,0.0,False,False,0.0,False,True,FG4153,False,False,False,Shipping,Shipping
122000994,Shipping,5.99,False,False,5.99,False,True,FG9767,False,False,False,Shipping,Shipping
122000995,Shipping,10.0,False,False,10.0,False,True,FG8159,False,False,False,Shipping,Shipping
122000996,Shipping,0.0,False,False,0.0,False,True,FG2043,False,False,False,Shipping,Shipping
122000997,Shipping,5.99,False,False,5.99,False,True,FG1879,False,False,False,Shipping,Shipping
122000998,Shipping,7.99,False,False,7.99,False,True,FG3336,False,False,False,Shipping,Shipping
122000999,Shipping,7.99,False,False,7.99,False,True,FG7706,False,False,False,Shipping,Shipping
122001000,Shipping,7.99,False,False,7.99,False,True,FG4329,False,False,False,Shipping,Shipping
122001001,Shipping,10.0,False,False,10.0,False,True,FG3464,False,False,False,Shipping,Shipping
122001002,Shipping,12.99,False,False,12.99,False,True,FG7351,False,False,False,Shipping,Shipping
122001003,Shipping,0.0,False,False,0.0,False,True,FG2866,False,False,False,Shipping,Shipping
122001004,Shipping,7.99,False,False,7.99,False,True,FG3126,False,False,False,Shipping,Shipping
122001005,Shipping,12.99,False,False,12.99,False,True,FG3269,False,False,False,Shipping,Shipping
122001006,Shipping,0.0,False,False,0.0,False,True,FG9121,False,False,False,Shipping,Shipping
122001007,Shipping,10.0,False,False,10.0,False,True,FG7239,False,False,False,Shipping,Shipping
122001008,Shipping,12.99,False,False,12.99,False,True,FG4996,False,False,False,Shipping,Shipping
122001009,Shipping,0.0,False,False,0.0,False,True,FG2822,False,False,False,Shipping,Shipping
122001010,Shipping,0.0,False,False,0.0,False,True,FG1786,False,False,False,Shipping,Shipping
122001011,Shipping,0.0,False,False,0.0,False,True,FG2904,False,False,False,Shipping,Shipping
122001012,Shipping,0.0,False,False,0.0,False,True,FG8112,False,False,False,Shipping,Shipping
122001013,Shipping,0.0,False,False,0.0,False,True,FG4076,False,False,False,Shipping,Shipping
122001014,Shipping,0.0,False,False,0.0,False,True,FG3875,False,False,False,Shipping,Shipping
122001015,Shipping,0.0,False,False,0.0,False,True,FG7524,False,False,False,Shipping,Shipping
122001016,Shipping,0.0,False,False,0.0,False,True,FG9818,False,False,False,Shipping,Shipping
122001017,Shipping,7.99,False,False,7.99,False,True,FG4581,False,False,False,Shipping,Shipping
122001018,Shipping,7.99,False,False,7.99,False,True,FG3299,False,False,False,Shipping,Shipping
122001019,Shipping,0.0,False,False,0.0,False,True,FG6769,False,False,False,Shipping,Shipping
122001020,Shipping,7.99,False,False,7.99,False,True,FG5878,False,False,False,Shipping,Shipping
122001021,Shipping,12.99,False,False,12.99,False,True,FG9164,False,False,False,Shipping,Shipping
122001022,Shipping,5.99,False,False,5.99,False,True,FG3923,False,False,False,Shipping,Shipping
122001023,Shipping,0.0,False,False,0.0,False,True,FG2601,False,False,False,Shipping,Shipping
122001024,Shipping,10.0,False,False,10.0,False,True,FG7953,False,False,False,Shipping,Shipping
122001025,Shipping,0.0,False,False,0.0,False,True,FG1150,False,False,False,Shipping,Shipping
122001026,Shipping,12.99,False,False,12.99,False,True,FG8540,False,False,False,Shipping,Shipping
122001027,Shipping,7.99,False,False,7.99,False,True,FG1247,False,False,False,Shipping,Shipping
122001028,Shipping,12.99,False,False,12.99,False,True,FG2485,False,False,False,Shipping,Shipping
122001029,Shipping,0.0,False,False,0.0,False,True,FG4095,False,False,False,Shipping,Shipping
122001030,Shipping,5.99,False,False,5.99,False,True,FG6695,False,False,False,Shipping,Shipping
122001031,Shipping,10.0,False,False,10.0,False,True,FG3816,False,False,False,Shipping,Shipping
122001032,Shipping,7.99,False,False,7.99,False,True,FG1560,False,False,False,Shipping,Shipping
122001033,Shipping,5.99,False,False,5.99,False,True,FG2582,False,False,False,Shipping,Shipping
122001034,Shipping,0.0,False,False,0.0,False,True,FG4677,False,False,False,Shipping,Shipping
122001035,Shipping,7.99,False,False,7.99,False,True,FG4815,False,False,False,Shipping,Shipping
122001036,Shipping,0.0,False,False,0.0,False,True,FG8649,False,False,False,Shipping,Shipping
