inc_id,scan_id,producttype,details,chest,height,inseamleft,inseamright,neck,outseamleft,outseamright,overarmcircumference,seatmeasurement,shirtwaist,sleeveleft,sleeveright,trouserwaist,load_filename,process_date,load_timestamp,version,brand,year,month,thighleft,wristleft,shoulderwidth,wristright,thighright,overarm,chestcb,bicepleft,hipscb,bicepright,waist,stomach
255,ef997da6-b65a-4f1f-80af-7f433ca445ed,Shorts,"Waist: 44 , Inseam: 34",58.38,76.91,33.7,33.54,17.31,39.32,44.95,60.63,53.86,56.2,35.95,35.58,44.14,scanId-ef997da6-b65a-4f1f-80af-7f433ca445ed-dxl-custom-measures-version-1.5.2_20_09_2024.json,21-09-2024,44:15.4,1.5.2,Polo Ralph Lauren,2024,9,25.97,7.33,19.98,8.41,27.68,59.91,46.69,16.98,47.83,16.78,43.33,57.92
256,7d6ee1b5-7d67-48f7-b227-081e4ff1741b,Shorts,"Waist: 50 , Inseam: 32",52.6,69.61,32.4,32.31,17.77,44.15,44.77,56.19,50.84,50.51,35.82,36.34,50.8,scanId-7d6ee1b5-7d67-48f7-b227-081e4ff1741b-dxl-custom-measures-version-1.5.2_15_08_2024.json,16-08-2024,19:36.9,1.5.2,7 for All Man Kind,2024,8,26.35,7.78,21.1,6.93,25.81,57.06,42.18,13.79,47.38,15.81,50.93,48.2
257,4b8d6fdc-3ca7-4df2-9e24-85e4c78791aa,Denim,"Waist: 42 , Inseam: 28",53.84,78.2,28.28,27.66,16.14,40.25,40.57,61.84,49.02,54.89,34.91,34.23,42.4,scanId-4b8d6fdc-3ca7-4df2-9e24-85e4c78791aa-dxl-custom-measures-version-1.5.2_12_08_2024.json,13-08-2024,44:13.6,1.5.2,Tommy Hilfiger,2024,8,24.33,8.38,20.26,7.96,26.65,50.7,43.65,16.04,47.12,16.06,41.92,47.38
258,003b6d0a-7a21-44cd-aa09-d3bab6025f03,Dress Pants,"Waist: 46 , Inseam: 36",52.76,76.45,35.86,35.56,17.31,44.26,40.59,59.24,47.77,49.01,33.0,33.28,46.56,scanId-003b6d0a-7a21-44cd-aa09-d3bab6025f03-dxl-custom-measures-version-1.5.2_26_12_2024.json,27-12-2024,44:31.6,1.5.2,Calvin Klein,2024,12,28.99,7.79,19.11,7.06,24.71,58.47,48.44,13.97,50.35,16.29,45.03,53.36
259,003b6d0a-7a21-44cd-aa09-d3bab6025f03,Dress Pants,"Waist: 50 , Inseam: 34",49.23,75.05,33.98,33.54,19.73,42.92,45.31,58.32,46.93,54.28,36.75,34.94,50.05,scanId-003b6d0a-7a21-44cd-aa09-d3bab6025f03-dxl-custom-measures-version-1.5.2_26_12_2024.json,27-12-2024,44:31.6,1.5.2,7 for All Man Kind,2024,12,29.19,7.47,21.86,7.12,27.99,56.44,49.78,13.01,46.85,15.27,49.7,48.48
260,6d211218-1978-4f6d-8875-9ee7dd1550e0,Denim,"Waist: 52 , Inseam: 32",57.74,77.53,32.16,31.99,17.28,41.69,39.92,52.62,51.33,56.25,35.91,34.26,52.68,scanId-6d211218-1978-4f6d-8875-9ee7dd1550e0-dxl-custom-measures-version-1.5.2_12_04_2024.json,13-04-2024,53:34.1,1.5.2,Brooks Brothers,2024,4,24.94,8.12,20.87,7.33,26.24,55.09,51.89,13.53,52.79,16.88,52.06,49.51
261,f81412ea-1133-4243-a831-ec95fca1b4b1,Casual Pants,"Waist: 52 , Inseam: 34",53.43,72.36,33.86,34.3,17.46,45.12,38.06,57.89,47.97,49.79,36.53,36.45,51.81,scanId-f81412ea-1133-4243-a831-ec95fca1b4b1-dxl-custom-measures-version-1.5.2_01_10_2024.json,02-10-2024,13:10.3,1.5.2,Brooks Brothers,2024,10,24.63,7.49,21.67,6.91,28.4,55.53,42.94,13.47,45.24,14.42,51.31,46.98
262,f81412ea-1133-4243-a831-ec95fca1b4b1,Denim,"Waist: 44 , Inseam: 33",52.27,68.78,33.12,33.07,16.65,38.53,44.83,60.03,55.44,52.62,35.03,33.6,43.81,scanId-f81412ea-1133-4243-a831-ec95fca1b4b1-dxl-custom-measures-version-1.5.2_01_10_2024.json,02-10-2024,13:10.3,1.5.2,Polo Ralph Lauren,2024,10,27.48,7.58,18.83,7.61,29.53,59.5,50.53,14.82,45.19,16.81,43.62,50.27
263,deb664a7-8ea6-4cca-a2a2-902b74ac22f9,Shorts,"Waist: 54 , Inseam: 30",53.86,72.85,29.52,30.35,19.9,41.26,43.5,61.92,53.95,53.98,33.91,33.7,53.14,scanId-deb664a7-8ea6-4cca-a2a2-902b74ac22f9-dxl-custom-measures-version-1.5.2_03_12_2025.json,04-12-2025,55:22.3,1.5.2,Polo Ralph Lauren,2025,12,27.83,6.59,20.34,7.33,29.58,50.97,44.04,14.28,51.5,16.05,54.64,47.2
264,deb664a7-8ea6-4cca-a2a2-902b74ac22f9,Dress Pants,"Waist: 50 , Inseam: 36",59.13,69.18,36.08,35.52,16.01,42.55,44.4,55.6,50.3,54.84,36.81,36.11,50.69,scanId-deb664a7-8ea6-4cca-a2a2-902b74ac22f9-dxl-custom-measures-version-1.5.2_03_12_2025.json,04-12-2025,55:22.3,1.5.2,Tommy Hilfiger,2025,12,25.22,7.87,20.87,7.96,29.33,55.14,43.3,13.53,52.65,13.36,49.31,53.85
265,9a6a95a1-2e4d-4f96-976f-5af4b27e01f6,Dress Pants,"Waist: 38 , Inseam: 28",50.66,71.7,28.31,27.99,17.69,42.93,41.35,61.03,51.84,56.55,34.88,35.09,37.75,scanId-9a6a95a1-2e4d-4f96-976f-5af4b27e01f6-dxl-custom-measures-version-1.5.2_08_03_2024.json,09-03-2024,17:10.5,1.5.2,Calvin Klein,2024,3,25.06,6.67,18.37,6.83,25.14,56.37,45.59,16.06,50.06,16.8,38.34,56.62
266,9a6a95a1-2e4d-4f96-976f-5af4b27e01f6,Casual Pants,"Waist: 48 , Inseam: 34",56.58,72.54,34.28,33.68,18.21,43.67,38.05,59.13,46.44,54.55,34.69,35.97,48.13,scanId-9a6a95a1-2e4d-4f96-976f-5af4b27e01f6-dxl-custom-measures-version-1.5.2_08_03_2024.json,09-03-2024,17:10.5,1.5.2,7 for All Man Kind,2024,3,27.97,6.64,20.74,7.28,28.57,55.24,49.45,13.73,49.64,16.5,48.72,52.27
267,9a6a95a1-2e4d-4f96-976f-5af4b27e01f6,Denim,"Waist: 40 , Inseam: 34",59.52,71.98,34.01,33.56,16.98,38.34,40.64,61.29,52.88,56.57,34.89,34.19,39.44,scanId-9a6a95a1-2e4d-4f96-976f-5af4b27e01f6-dxl-custom-measures-version-1.5.2_08_03_2024.json,09-03-2024,17:10.5,1.5.2,Tommy Hilfiger,2024,3,29.28,7.69,18.3,6.73,29.93,59.22,43.13,16.84,51.87,14.34,40.01,55.9
268,a9e47077-503e-447b-a748-13996b1e7666,Casual Pants,"Waist: 44 , Inseam: 36",53.85,78.32,35.58,36.05,16.46,39.98,39.84,60.9,53.47,54.7,35.33,33.31,44.45,scanId-a9e47077-503e-447b-a748-13996b1e7666-dxl-custom-measures-version-1.5.2_03_10_2025.json,04-10-2025,33:53.6,1.5.2,Tommy Hilfiger,2025,10,24.62,7.71,21.59,8.01,26.8,56.6,43.14,15.28,47.53,16.59,43.97,49.0
269,a9e47077-503e-447b-a748-13996b1e7666,Dress Pants,"Waist: 42 , Inseam: 32",48.49,75.22,31.59,32.29,18.03,41.97,43.53,54.43,46.44,53.68,34.41,36.76,42.23,scanId-a9e47077-503e-447b-a748-13996b1e7666-dxl-custom-measures-version-1.5.2_03_10_2025.json,04-10-2025,33:53.6,1.5.2,Tommy Hilfiger,2025,10,28.57,7.65,18.58,7.34,27.14,57.73,46.44,14.83,47.83,16.3,41.84,50.76
270,52a9551d-b73b-4e07-b961-3fc1430ec206,Denim,"Waist: 52 , Inseam: 28",52.1,78.57,27.53,28.41,19.46,42.85,39.62,59.15,50.45,54.3,35.01,33.09,51.35,scanId-52a9551d-b73b-4e07-b961-3fc1430ec206-dxl-custom-measures-version-1.5.2_14_01_2024.json,15-01-2024,12:59.4,1.5.2,Calvin Klein,2024,1,27.03,7.14,21.04,7.15,25.63,57.96,45.11,15.96,51.61,13.65,52.77,53.92
271,52a9551d-b73b-4e07-b961-3fc1430ec206,Dress Pants,"Waist: 44 , Inseam: 32",59.77,76.47,32.38,31.74,19.58,43.95,42.98,58.71,51.03,51.54,33.92,34.15,44.59,scanId-52a9551d-b73b-4e07-b961-3fc1430ec206-dxl-custom-measures-version-1.5.2_14_01_2024.json,15-01-2024,12:59.4,1.5.2,7 for All Man Kind,2024,1,29.12,6.73,20.96,7.66,26.51,50.96,45.77,13.28,46.24,13.59,43.75,46.23
272,99e25d1c-acaf-4c02-9b51-3816e5f46326,Shorts,"Waist: 48 , Inseam: 33",57.89,69.38,32.78,32.86,18.18,40.44,40.79,55.45,46.04,57.37,34.83,33.55,48.03,scanId-99e25d1c-acaf-4c02-9b51-3816e5f46326-dxl-custom-measures-version-1.5.2_10_11_2024.json,11-11-2024,30:10.4,1.5.2,Polo Ralph Lauren,2024,11,27.69,8.21,18.75,7.94,28.43,50.55,44.58,16.5,49.46,16.13,47.06,46.46
273,727806d0-f832-4274-b9fc-dbafbe6b96f3,Dress Pants,"Waist: 56 , Inseam: 36",49.39,68.99,36.25,36.23,18.77,41.91,43.29,52.44,51.91,57.47,34.03,35.56,56.5,scanId-727806d0-f832-4274-b9fc-dbafbe6b96f3-dxl-custom-measures-version-1.5.2_04_02_2025.json,05-02-2025,52:46.3,1.5.2,Tommy Hilfiger,2025,2,25.18,7.75,19.3,7.02,27.27,51.79,42.71,14.07,49.09,15.18,55.07,48.55
274,727806d0-f832-4274-b9fc-dbafbe6b96f3,Shorts,"Waist: 46 , Inseam: 34",53.68,75.02,34.22,34.01,18.74,43.86,41.95,55.79,50.03,48.23,33.06,35.76,46.33,scanId-727806d0-f832-4274-b9fc-dbafbe6b96f3-dxl-custom-measures-version-1.5.2_04_02_2025.json,05-02-2025,52:46.3,1.5.2,Polo Ralph Lauren,2025,2,29.05,8.24,21.71,7.07,24.25,59.98,46.36,16.28,49.83,13.13,46.88,49.15
275,16e83cbf-f81f-4cd3-8b7d-70ab9c94f066,Casual Pants,"Waist: 42 , Inseam: 34",55.02,68.27,33.86,34.24,19.72,42.21,39.17,61.41,47.01,52.61,34.78,34.19,42.69,scanId-16e83cbf-f81f-4cd3-8b7d-70ab9c94f066-dxl-custom-measures-version-1.5.2_07_03_2025.json,08-03-2025,10:19.2,1.5.2,Brooks Brothers,2025,3,26.67,8.49,21.11,8.35,25.58,59.86,43.0,16.48,48.13,16.21,41.34,55.57
276,16e83cbf-f81f-4cd3-8b7d-70ab9c94f066,Denim,"Waist: 50 , Inseam: 36",55.7,71.13,36.34,35.6,17.08,41.39,43.4,53.18,50.28,56.34,34.49,35.56,49.57,scanId-16e83cbf-f81f-4cd3-8b7d-70ab9c94f066-dxl-custom-measures-version-1.5.2_07_03_2025.json,08-03-2025,10:19.2,1.5.2,Calvin Klein,2025,3,27.63,8.31,20.33,8.05,26.28,59.09,48.74,13.85,45.84,15.96,49.43,49.05
277,9a10cf56-6796-4eeb-bfa8-11d07a4cdcfe,Casual Pants,"Waist: 50 , Inseam: 34",52.83,72.01,34.27,34.4,17.63,42.27,43.85,53.49,53.17,54.95,33.86,35.65,50.18,scanId-9a10cf56-6796-4eeb-bfa8-11d07a4cdcfe-dxl-custom-measures-version-1.5.2_12_04_2025.json,13-04-2025,20:35.1,1.5.2,Polo Ralph Lauren,2025,4,25.0,7.21,19.48,8.04,25.68,57.28,45.99,15.49,49.54,15.48,49.2,50.33
278,3e96783a-8739-4262-bb2d-868e05be1785,Shorts,"Waist: 42 , Inseam: 36",58.8,71.66,35.72,36.25,16.99,39.99,43.61,57.57,53.79,49.06,33.62,34.98,41.34,scanId-3e96783a-8739-4262-bb2d-868e05be1785-dxl-custom-measures-version-1.5.2_10_07_2024.json,11-07-2024,32:20.4,1.5.2,7 for All Man Kind,2024,7,25.3,7.2,21.19,6.51,27.41,57.2,44.42,14.72,45.81,15.68,41.29,48.83
279,3e96783a-8739-4262-bb2d-868e05be1785,Dress Pants,"Waist: 44 , Inseam: 28",52.36,77.95,28.0,27.71,16.47,41.2,39.68,60.66,55.62,57.63,36.09,33.69,44.6,scanId-3e96783a-8739-4262-bb2d-868e05be1785-dxl-custom-measures-version-1.5.2_10_07_2024.json,11-07-2024,32:20.4,1.5.2,7 for All Man Kind,2024,7,24.97,6.81,18.92,8.45,24.14,56.71,42.88,14.25,51.22,15.26,44.94,52.1
280,3e96783a-8739-4262-bb2d-868e05be1785,Denim,"Waist: 52 , Inseam: 34",54.34,71.57,33.84,33.95,18.16,42.56,43.79,58.57,46.07,52.72,34.73,35.25,51.35,scanId-3e96783a-8739-4262-bb2d-868e05be1785-dxl-custom-measures-version-1.5.2_10_07_2024.json,11-07-2024,32:20.4,1.5.2,Calvin Klein,2024,7,28.4,7.53,18.15,8.22,26.84,53.92,47.59,15.96,50.73,13.34,51.21,48.11
281,5f1fddf0-81dc-4f31-b9e1-fd067750f314,Dress Pants,"Waist: 40 , Inseam: 36",52.97,79.03,35.78,36.32,17.45,38.64,44.17,61.04,51.47,55.52,35.66,33.12,39.94,scanId-5f1fddf0-81dc-4f31-b9e1-fd067750f314-dxl-custom-measures-version-1.5.2_07_11_2025.json,08-11-2025,46:16.7,1.5.2,Polo Ralph Lauren,2025,11,26.63,8.08,20.13,7.7,28.08,59.87,43.71,14.78,48.63,14.34,39.89,53.36
282,382ba3e8-bbd8-4ef3-b6e0-6252ec0816c3,Denim,"Waist: 42 , Inseam: 36",59.04,74.89,36.1,36.21,17.73,42.78,43.74,56.68,46.68,54.57,34.25,33.16,41.63,scanId-382ba3e8-bbd8-4ef3-b6e0-6252ec0816c3-dxl-custom-measures-version-1.5.2_19_04_2025.json,20-04-2025,40:44.4,1.5.2,Tommy Hilfiger,2025,4,27.58,7.32,18.65,8.38,27.44,53.65,42.17,13.81,53.84,14.94,42.27,51.02
283,74dc0e8d-7622-4f91-bcd9-eb51301239f6,Dress Pants,"Waist: 48 , Inseam: 32",59.32,70.32,32.34,31.97,17.36,40.23,40.94,52.05,55.82,50.28,34.69,33.57,48.24,scanId-74dc0e8d-7622-4f91-bcd9-eb51301239f6-dxl-custom-measures-version-1.5.2_05_12_2024.json,06-12-2024,23:49.5,1.5.2,Tommy Hilfiger,2024,12,25.63,6.87,21.78,6.99,26.76,53.65,50.88,13.28,47.27,13.99,48.18,56.99
284,74dc0e8d-7622-4f91-bcd9-eb51301239f6,Shorts,"Waist: 54 , Inseam: 33",53.75,71.84,32.82,33.32,18.26,45.54,44.06,57.47,53.61,51.31,36.33,36.25,53.9,scanId-74dc0e8d-7622-4f91-bcd9-eb51301239f6-dxl-custom-measures-version-1.5.2_05_12_2024.json,06-12-2024,23:49.5,1.5.2,7 for All Man Kind,2024,12,25.53,6.92,22.0,7.32,24.86,51.48,49.46,15.4,52.33,14.33,53.27,53.36
285,87964e2d-e85e-4432-96c7-94b02fc94322,Denim,"Waist: 42 , Inseam: 30",50.41,68.0,29.85,29.69,18.88,42.57,44.58,54.48,53.31,52.42,34.23,35.91,41.79,scanId-87964e2d-e85e-4432-96c7-94b02fc94322-dxl-custom-measures-version-1.5.2_13_05_2025.json,14-05-2025,54:10.3,1.5.2,Polo Ralph Lauren,2025,5,26.96,6.74,19.2,6.8,25.22,53.67,49.64,16.14,52.57,16.08,41.96,47.76
286,9285f499-b704-4741-8a10-0c57e42a2f90,Casual Pants,"Waist: 54 , Inseam: 28",56.75,79.9,27.66,28.1,17.65,43.74,41.83,54.64,51.82,53.41,36.29,35.26,54.67,scanId-9285f499-b704-4741-8a10-0c57e42a2f90-dxl-custom-measures-version-1.5.2_01_06_2024.json,02-06-2024,55:22.1,1.5.2,Calvin Klein,2024,6,28.87,8.05,21.41,8.1,26.76,53.87,45.89,16.64,46.95,16.21,53.78,54.53
287,5c2f782b-1773-4b0d-96ac-e497c5c98620,Casual Pants,"Waist: 42 , Inseam: 28",48.67,76.45,27.93,28.23,18.51,38.95,45.23,60.72,46.34,56.91,33.68,36.27,42.79,scanId-5c2f782b-1773-4b0d-96ac-e497c5c98620-dxl-custom-measures-version-1.5.2_29_11_2025.json,30-11-2025,44:24.3,1.5.2,Brooks Brothers,2025,11,24.77,8.24,18.7,8.21,28.71,50.78,46.42,14.2,45.62,14.15,42.98,54.96
288,5c2f782b-1773-4b0d-96ac-e497c5c98620,Shorts,"Waist: 54 , Inseam: 33",55.91,69.02,32.63,32.93,19.46,43.28,39.5,55.0,49.03,57.5,34.21,33.17,53.96,scanId-5c2f782b-1773-4b0d-96ac-e497c5c98620-dxl-custom-measures-version-1.5.2_29_11_2025.json,30-11-2025,44:24.3,1.5.2,Calvin Klein,2025,11,24.12,7.84,19.24,6.71,28.43,52.5,49.62,16.1,53.66,16.34,53.08,57.22
289,5c2f782b-1773-4b0d-96ac-e497c5c98620,Casual Pants,"Waist: 46 , Inseam: 33",58.29,77.31,33.27,32.7,16.9,44.86,41.52,61.55,48.93,55.46,36.88,36.27,46.82,scanId-5c2f782b-1773-4b0d-96ac-e497c5c98620-dxl-custom-measures-version-1.5.2_29_11_2025.json,30-11-2025,44:24.3,1.5.2,7 for All Man Kind,2025,11,25.8,7.28,18.64,7.74,24.33,57.37,42.13,13.16,44.12,13.52,45.52,51.29
290,956173bb-09d7-443c-a05f-3118564ca7bf,Dress Pants,"Waist: 46 , Inseam: 30",53.27,79.78,29.73,29.57,16.08,42.1,43.07,57.56,52.55,57.5,34.87,33.34,46.92,scanId-956173bb-09d7-443c-a05f-3118564ca7bf-dxl-custom-measures-version-1.5.2_14_09_2025.json,15-09-2025,49:34.7,1.5.2,Tommy Hilfiger,2025,9,27.26,7.35,19.23,7.81,26.48,51.96,45.08,16.87,51.33,13.33,45.26,48.8
291,956173bb-09d7-443c-a05f-3118564ca7bf,Denim,"Waist: 48 , Inseam: 36",50.95,77.8,36.41,35.85,16.64,38.28,42.6,61.58,50.33,54.76,35.58,33.42,48.81,scanId-956173bb-09d7-443c-a05f-3118564ca7bf-dxl-custom-measures-version-1.5.2_14_09_2025.json,15-09-2025,49:34.7,1.5.2,Calvin Klein,2025,9,24.56,7.02,20.63,7.4,28.93,53.31,47.3,13.54,47.9,15.63,47.69,48.65
292,956173bb-09d7-443c-a05f-3118564ca7bf,Dress Pants,"Waist: 42 , Inseam: 33",58.96,76.76,33.07,33.19,16.78,40.82,40.75,53.28,47.84,51.68,33.18,33.22,42.98,scanId-956173bb-09d7-443c-a05f-3118564ca7bf-dxl-custom-measures-version-1.5.2_14_09_2025.json,15-09-2025,49:34.7,1.5.2,Calvin Klein,2025,9,25.91,8.11,19.97,8.18,28.44,53.68,46.24,15.05,47.55,13.82,42.2,56.61
293,5935add9-40fb-44dc-952d-881d6ba3f73f,Denim,"Waist: 54 , Inseam: 34",57.97,73.55,34.3,34.48,18.35,45.19,39.34,61.74,47.79,48.94,34.5,35.7,54.96,scanId-5935add9-40fb-44dc-952d-881d6ba3f73f-dxl-custom-measures-version-1.5.2_24_07_2025.json,25-07-2025,46:42.7,1.5.2,Brooks Brothers,2025,7,27.92,7.53,20.18,8.46,27.34,59.43,45.26,16.9,50.2,15.79,53.65,51.54
294,5935add9-40fb-44dc-952d-881d6ba3f73f,Dress Pants,"Waist: 48 , Inseam: 36",58.45,77.08,35.55,36.29,17.55,41.48,43.9,60.48,46.52,54.09,35.08,34.37,47.2,scanId-5935add9-40fb-44dc-952d-881d6ba3f73f-dxl-custom-measures-version-1.5.2_24_07_2025.json,25-07-2025,46:42.7,1.5.2,7 for All Man Kind,2025,7,27.97,7.78,21.93,8.36,24.82,54.16,50.8,13.06,51.82,15.29,47.91,52.85
295,8d4eb257-2f7f-4894-9ae6-8b073c7e0afb,Casual Pants,"Waist: 46 , Inseam: 30",51.27,72.07,29.88,30.21,16.77,45.01,44.89,61.09,48.25,57.21,34.09,36.81,46.71,scanId-8d4eb257-2f7f-4894-9ae6-8b073c7e0afb-dxl-custom-measures-version-1.5.2_17_03_2025.json,18-03-2025,51:48.7,1.5.2,Polo Ralph Lauren,2025,3,24.79,7.16,19.29,8.41,24.21,57.83,51.92,13.78,45.81,16.67,46.44,52.12
296,8d4eb257-2f7f-4894-9ae6-8b073c7e0afb,Casual Pants,"Waist: 46 , Inseam: 34",53.02,76.65,33.8,34.35,17.07,38.46,44.67,58.33,54.08,51.59,33.08,36.56,46.03,scanId-8d4eb257-2f7f-4894-9ae6-8b073c7e0afb-dxl-custom-measures-version-1.5.2_17_03_2025.json,18-03-2025,51:48.7,1.5.2,Polo Ralph Lauren,2025,3,24.97,7.45,20.44,8.03,26.17,51.82,46.79,14.13,44.15,16.42,46.93,53.42
297,8d4eb257-2f7f-4894-9ae6-8b073c7e0afb,Casual Pants,"Waist: 56 , Inseam: 32",55.87,76.95,32.49,31.66,17.61,45.64,38.4,59.08,51.96,57.53,36.68,34.85,56.03,scanId-8d4eb257-2f7f-4894-9ae6-8b073c7e0afb-dxl-custom-measures-version-1.5.2_17_03_2025.json,18-03-2025,51:48.7,1.5.2,Calvin Klein,2025,3,28.75,6.57,21.42,6.51,27.43,50.26,42.51,14.77,50.98,13.17,55.13,52.47
298,8a69f1e3-c297-4b0a-ac6d-060b4d712dd2,Shorts,"Waist: 42 , Inseam: 33",50.49,68.13,33.07,33.36,17.25,43.19,38.53,59.27,46.25,48.84,35.88,36.59,42.61,scanId-8a69f1e3-c297-4b0a-ac6d-060b4d712dd2-dxl-custom-measures-version-1.5.2_30_05_2024.json,31-05-2024,16:53.9,1.5.2,Tommy Hilfiger,2024,5,29.21,6.98,18.31,7.64,24.18,52.04,46.72,15.23,51.99,14.77,41.41,46.11
299,8a69f1e3-c297-4b0a-ac6d-060b4d712dd2,Shorts,"Waist: 40 , Inseam: 30",52.61,79.39,29.72,30.38,19.59,42.39,45.07,55.65,54.26,54.55,33.89,35.41,39.29,scanId-8a69f1e3-c297-4b0a-ac6d-060b4d712dd2-dxl-custom-measures-version-1.5.2_30_05_2024.json,31-05-2024,16:53.9,1.5.2,7 for All Man Kind,2024,5,24.69,7.72,20.95,8.31,24.28,50.35,50.18,16.85,53.04,16.93,40.08,46.57
300,8a69f1e3-c297-4b0a-ac6d-060b4d712dd2,Casual Pants,"Waist: 38 , Inseam: 33",54.73,70.19,33.38,32.9,18.11,44.09,39.69,52.64,50.13,53.26,34.58,34.21,37.31,scanId-8a69f1e3-c297-4b0a-ac6d-060b4d712dd2-dxl-custom-measures-version-1.5.2_30_05_2024.json,31-05-2024,16:53.9,1.5.2,Polo Ralph Lauren,2024,5,27.73,8.22,20.87,7.98,24.54,51.37,45.68,16.31,44.75,16.19,38.22,54.36
301,531055af-43ba-4b30-9afe-9b4035226457,Dress Pants,"Waist: 52 , Inseam: 36",53.49,70.45,35.79,35.84,18.99,40.33,40.09,60.88,47.86,50.4,34.87,35.31,51.61,scanId-531055af-43ba-4b30-9afe-9b4035226457-dxl-custom-measures-version-1.5.2_14_11_2024.json,15-11-2024,39:21.6,1.5.2,7 for All Man Kind,2024,11,29.17,7.98,20.77,7.61,25.69,58.08,48.84,15.4,44.98,15.03,52.85,47.99
302,531055af-43ba-4b30-9afe-9b4035226457,Dress Pants,"Waist: 40 , Inseam: 30",49.05,68.81,30.24,29.61,19.2,40.16,43.33,57.85,53.82,52.01,35.36,36.52,39.21,scanId-531055af-43ba-4b30-9afe-9b4035226457-dxl-custom-measures-version-1.5.2_14_11_2024.json,15-11-2024,39:21.6,1.5.2,Calvin Klein,2024,11,24.49,8.15,21.69,8.24,26.1,53.48,49.44,13.28,51.93,14.71,40.64,46.78
303,531055af-43ba-4b30-9afe-9b4035226457,Denim,"Waist: 38 , Inseam: 32",53.69,75.15,32.27,32.13,17.92,44.29,44.64,56.73,46.06,50.23,36.24,33.77,37.82,scanId-531055af-43ba-4b30-9afe-9b4035226457-dxl-custom-measures-version-1.5.2_14_11_2024.json,15-11-2024,39:21.6,1.5.2,Tommy Hilfiger,2024,11,25.78,8.2,21.39,7.49,25.37,56.66,44.74,14.78,44.45,13.84,37.39,55.06
304,7b4ea44a-84e8-425e-9103-099bb26d68e6,Shorts,"Waist: 52 , Inseam: 34",52.35,70.21,34.11,34.35,18.23,40.16,39.19,59.49,49.65,49.02,36.35,36.5,52.3,scanId-7b4ea44a-84e8-425e-9103-099bb26d68e6-dxl-custom-measures-version-1.5.2_03_09_2024.json,04-09-2024,59:56.7,1.5.2,Calvin Klein,2024,9,24.61,8.46,18.9,8.13,26.35,53.03,50.01,16.65,50.06,14.4,51.37,52.01
305,b9f0d4e0-08af-4c17-a9e4-b98f8504f2b4,Dress Pants,"Waist: 40 , Inseam: 30",50.38,75.86,30.15,29.71,16.55,38.44,44.5,52.33,54.15,55.01,35.73,33.05,40.91,scanId-b9f0d4e0-08af-4c17-a9e4-b98f8504f2b4-dxl-custom-measures-version-1.5.2_01_10_2024.json,02-10-2024,56:48.9,1.5.2,Tommy Hilfiger,2024,10,26.84,6.93,20.21,8.44,28.8,58.93,45.74,13.78,51.96,13.88,40.43,50.18
306,b9f0d4e0-08af-4c17-a9e4-b98f8504f2b4,Shorts,"Waist: 44 , Inseam: 34",55.85,74.34,34.02,34.29,18.67,39.52,39.16,58.96,55.35,52.03,35.36,36.36,43.91,scanId-b9f0d4e0-08af-4c17-a9e4-b98f8504f2b4-dxl-custom-measures-version-1.5.2_01_10_2024.json,02-10-2024,56:48.9,1.5.2,Brooks Brothers,2024,10,27.54,6.71,19.17,8.16,24.28,57.02,50.64,14.39,49.7,16.14,43.04,48.67
307,e366195c-1e20-4d6f-bad5-9871c7e6dab8,Denim,"Waist: 44 , Inseam: 30",58.68,73.7,30.24,30.28,18.91,43.87,45.16,54.38,52.27,52.38,35.91,33.52,43.78,scanId-e366195c-1e20-4d6f-bad5-9871c7e6dab8-dxl-custom-measures-version-1.5.2_02_07_2025.json,03-07-2025,46:34.7,1.5.2,Brooks Brothers,2025,7,25.73,6.55,21.14,7.42,24.96,53.74,46.6,14.5,47.18,14.99,44.86,49.39
308,e366195c-1e20-4d6f-bad5-9871c7e6dab8,Shorts,"Waist: 44 , Inseam: 32",54.02,75.98,31.74,31.66,17.12,41.65,45.54,52.44,50.95,57.63,34.03,35.58,44.36,scanId-e366195c-1e20-4d6f-bad5-9871c7e6dab8-dxl-custom-measures-version-1.5.2_02_07_2025.json,03-07-2025,46:34.7,1.5.2,Tommy Hilfiger,2025,7,24.15,7.15,19.95,8.13,24.97,55.84,47.53,15.88,51.59,16.62,44.89,55.56
309,8b425375-4959-47d5-b639-8c2a07477582,Casual Pants,"Waist: 44 , Inseam: 36",51.11,68.5,36.32,35.93,18.51,45.69,40.02,60.26,51.37,55.15,35.16,34.61,44.75,scanId-8b425375-4959-47d5-b639-8c2a07477582-dxl-custom-measures-version-1.5.2_25_08_2025.json,26-08-2025,47:22.4,1.5.2,Tommy Hilfiger,2025,8,29.19,7.74,19.55,7.75,26.89,59.38,43.68,13.59,53.79,14.53,44.52,53.56
310,8b425375-4959-47d5-b639-8c2a07477582,Dress Pants,"Waist: 42 , Inseam: 28",50.03,69.33,28.13,28.48,19.42,39.34,43.77,55.07,46.64,50.92,34.41,35.53,41.77,scanId-8b425375-4959-47d5-b639-8c2a07477582-dxl-custom-measures-version-1.5.2_25_08_2025.json,26-08-2025,47:22.4,1.5.2,7 for All Man Kind,2025,8,27.82,7.12,21.14,6.83,24.05,58.6,46.2,16.29,46.46,15.53,42.29,57.05
