invoiceid,invoice_pk,orderid,orderpk,createdtimestamp,cleanuptaskid,errordescription,iserror,publishcount,process,failedamount,fulfillmentdate,sellinglocationid,updatedby,amountprocessed,totalcharges,invoicesubtotal,parentorderid,taxexemptid,totaltaxes,totaldiscounts,publishstatusid,statusid,updatedtimestamp,createdby,invoicetypeid,customerid,orgid,contextid,packageid,invoicetotal,unique_identifier,invoiceadditional,messageid,load_date,update_date
123000685,6722988683704319540,122000685,6608694290016664356,2022-05-18T00:00:00.000,TASK1259,COMPLETED,False,3,FINALIZED,0,2022-05-19T00:00:00.000,LOC9321,user5992@dxlg.com,320.12,12.78,294.51,NONE,TAX001,25.61,16.01,2000,300,2022-05-18T12:00:00.000,system@dxlg.com,STANDARD,CUST22119,dxlg-us,040a79d5-2ca6-40cd-8f10-a128a24cacdd,PKG81308,320.12,9d204478-b369-4c04-b676-c137d79aa519,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",598e4894-843c-471c-85d9-04d19a687761,2025-12-05,2025-12-05
123000686,6547764938849783158,122000686,6647314257481900918,2024-07-07T00:00:00.000,TASK8647,NONE,False,3,FINALIZED,0,2024-07-12T00:00:00.000,LOC9497,user5458@dxlg.com,469.59,10.24,432.02,NONE,TAX002,37.57,23.48,2000,100,2024-07-07T06:00:00.000,system@dxlg.com,DEBIT,CUST46463,dxlg-us,28421f7c-013a-4e14-89b1-b258f70c5776,PKG16980,469.59,87821ae7-c397-4301-9500-88f3b5b8083d,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",b1f6eb08-3531-4562-8906-cfb5b9b96acc,2025-12-05,2025-12-05
123000687,6718414179828822302,122000687,6317348818293226570,2022-12-26T00:00:00.000,TASK5644,SUCCESS,False,2,PROCESSED,0,2022-12-28T00:00:00.000,LOC5513,user3128@dxlg.com,279.11,13.84,256.78,NONE,NONE,22.33,13.96,3000,200,2022-12-27T00:00:00.000,system@dxlg.com,CREDIT,CUST83434,dxlg-us,8a35c50e-86f7-48a0-bb08-b7a80893cce7,PKG77523,279.11,23de2928-d670-4335-b155-9a88826de2dc,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",3e3165bf-4ccf-42f7-bc08-1f444a98b559,2025-12-05,2025-12-05
123000688,6089487688072923435,122000688,6234962936009206516,2022-04-13T00:00:00.000,TASK4191,SUCCESS,False,3,COMPLETED,0,2022-04-15T00:00:00.000,LOC1050,user3286@dxlg.com,339.14,14.2,312.01,NONE,TAX001,27.13,16.96,1000,300,2022-04-13T11:00:00.000,system@dxlg.com,STANDARD,CUST75789,dxlg-us,c94333c0-ea26-4ec3-8945-5f5c8963afdf,PKG29415,339.14,2cd32a83-aca7-4d1a-8b71-94541ed8524d,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f9edca17-42ee-4758-9185-a9af17821e31,2025-12-05,2025-12-05
123000691,6908948501684783523,122000691,6486276479356744352,2025-01-27T00:00:00.000,TASK6826,COMPLETED,False,2,FINALIZED,0,2025-01-30T00:00:00.000,LOC8970,user8078@dxlg.com,65.56,7.83,60.32,NONE,TAX001,5.24,3.28,1000,100,2025-01-27T22:00:00.000,system@dxlg.com,STANDARD,CUST80980,dxlg-us,8882c9b8-d0e0-49a1-add9-a7d6fd6f3832,PKG17305,65.56,aaf64d43-b260-4c5e-91d4-86c3749cba6e,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",87282e81-ca0b-467f-b001-1b26902a6e52,2025-12-05,2025-12-05
123000692,6005971595569454784,122000692,6328785425166864818,2025-10-28T00:00:00.000,TASK8771,NONE,False,2,FINALIZED,0,2025-10-31T00:00:00.000,LOC7722,user9709@dxlg.com,256.8,8.57,236.26,NONE,TAX001,20.54,12.84,2000,200,2025-10-28T15:00:00.000,system@dxlg.com,CREDIT,CUST77164,dxlg-us,e770c0af-dc8b-40d8-b8a0-18baf748cc24,PKG68907,256.8,03f52b60-80a7-494c-9948-8efbd9ca21c3,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",fc0a409a-57aa-4405-a040-7e6200758c19,2025-12-05,2025-12-05
123000693,6326350303635157358,122000693,6617747656509395171,2020-12-31T00:00:00.000,TASK9293,SUCCESS,False,2,PROCESSED,0,2021-01-05T00:00:00.000,LOC5487,user7473@dxlg.com,116.51,12.94,107.19,NONE,NONE,9.32,5.83,3000,300,2021-01-01T00:00:00.000,system@dxlg.com,DEBIT,CUST34544,dxlg-us,430dcccf-cc2d-426b-8da9-02652bf7c83d,PKG17583,116.51,713f5ea7-f81d-4b20-81b1-ed4c5f6afccb,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",dcdf076a-969c-4d8f-9b16-a9fc8668fc74,2025-12-05,2025-12-05
123000694,6802830766845704531,122000694,6052800214183767383,2023-06-20T00:00:00.000,TASK7728,SUCCESS,False,3,COMPLETED,0,2023-06-23T00:00:00.000,LOC3014,user3146@dxlg.com,367.03,9.92,337.67,196281880,TAX002,29.36,18.35,1000,300,2023-06-20T08:00:00.000,system@dxlg.com,CREDIT,CUST91996,dxlg-us,f66ce0a6-6a76-4716-89a9-561fbc1ba794,PKG53355,367.03,b431c2df-4c7c-454e-b475-5ba9db31899c,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f66be188-9f66-4542-b246-a7fc2207f2c3,2025-12-05,2025-12-05
123000695,6466230263298435644,122000695,6030083041767468525,2023-04-01T00:00:00.000,TASK6366,NONE,False,1,FINALIZED,0,2023-04-04T00:00:00.000,LOC5974,user6232@dxlg.com,480.84,7.41,442.37,NONE,TAX001,38.47,24.04,2000,100,2023-04-01T20:00:00.000,system@dxlg.com,STANDARD,CUST71895,dxlg-us,76086dca-724c-46c1-b271-347df8e2b141,PKG58053,480.84,332fed1b-339d-4c63-a660-15f4d2ea16d4,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",faa91d2d-351a-4617-85b4-0aa2e533361d,2025-12-05,2025-12-05
123000696,6790715901776612837,122000696,6079982266950873880,2023-06-06T00:00:00.000,TASK6616,SUCCESS,False,2,COMPLETED,0,2023-06-11T00:00:00.000,LOC1817,user1337@dxlg.com,334.38,6.95,307.63,NONE,TAX002,26.75,16.72,1000,100,2023-06-07T00:00:00.000,system@dxlg.com,DEBIT,CUST77653,dxlg-us,64a0c14e-8a61-42ac-a4a5-2795123b1375,PKG12720,334.38,e09cc2b5-ec95-4ed3-ac0b-02f0a9e9fcbc,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",31de457d-e957-4a6d-a435-1d4fab7793b6,2025-12-05,2025-12-05
123000698,6311193288541006998,122000698,6112527765772715795,2024-11-20T00:00:00.000,TASK1320,NONE,False,3,COMPLETED,0,2024-11-25T00:00:00.000,LOC4268,user1462@dxlg.com,122.2,7.75,112.42,NONE,NONE,9.78,6.11,2000,300,2024-11-20T11:00:00.000,system@dxlg.com,STANDARD,CUST94607,dxlg-us,de797113-04bc-4998-aced-fb6550152627,PKG27187,122.2,c534e1ab-4905-4c84-b93a-44981a8da1ea,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",98f772c0-839a-42d9-8dc2-8703c4c1dca8,2025-12-05,2025-12-05
123000699,6584157792636290814,122000699,6622028499138714452,2024-11-24T00:00:00.000,TASK1274,NONE,False,3,PROCESSED,0,2024-11-29T00:00:00.000,LOC6132,user1689@dxlg.com,299.22,10.79,275.28,130981075,NONE,23.94,14.96,1000,100,2024-11-24T17:00:00.000,system@dxlg.com,DEBIT,CUST41657,dxlg-us,f4320231-f4bd-4222-9ca6-38500c375bdb,PKG17907,299.22,e86d7b32-9208-4190-bb05-1984296c1927,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",36ec3ddf-cc2d-4fba-a2a4-4af3814ed534,2025-12-05,2025-12-05
123000700,6374973871951728543,122000700,6283167888576596585,2020-04-18T00:00:00.000,TASK2560,SUCCESS,False,1,PROCESSED,0,2020-04-23T00:00:00.000,LOC5954,user8750@dxlg.com,308.44,12.94,283.76,NONE,TAX002,24.68,15.42,1000,100,2020-04-18T01:00:00.000,system@dxlg.com,CREDIT,CUST24350,dxlg-us,40e08fa8-cc9c-4cde-b332-dccea57d9529,PKG18695,308.44,720b9434-b01f-4dfc-ad5b-5b8b9b97a5b9,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",ed2830e8-82c9-4ded-af71-9ae38b9b282d,2025-12-05,2025-12-05
123000701,6283060368422619643,122000701,6191747820319858421,2025-03-10T00:00:00.000,TASK3914,COMPLETED,False,2,PROCESSED,0,2025-03-14T00:00:00.000,LOC1890,user4138@dxlg.com,119.97,10.38,110.37,NONE,TAX002,9.6,6.0,2000,200,2025-03-10T22:00:00.000,system@dxlg.com,STANDARD,CUST24966,dxlg-us,7b366fe2-2857-4178-9120-0266d8f96a1c,PKG42019,119.97,b354a010-e027-4ef3-8008-4d27c600a97a,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",d259cc0c-6873-4f55-92b5-2c01ee1c77f8,2025-12-05,2025-12-05
123000702,6543045748432121275,122000702,6926409705264844307,2021-05-12T00:00:00.000,TASK1096,COMPLETED,False,1,COMPLETED,0,2021-05-16T00:00:00.000,LOC4359,user2900@dxlg.com,394.72,5.98,363.14,NONE,NONE,31.58,19.74,2000,300,2021-05-12T23:00:00.000,system@dxlg.com,CREDIT,CUST58878,dxlg-us,3e266017-7331-4ce6-a763-fdb386744820,PKG26933,394.72,3c727501-1ca5-4ab6-aaed-57feb0519264,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",e120f623-b6a6-4e4c-a215-86e92fc532a7,2025-12-05,2025-12-05
123000703,6157513562321388071,122000703,6489393446907506451,2022-04-02T00:00:00.000,TASK3882,SUCCESS,False,3,FINALIZED,0,2022-04-07T00:00:00.000,LOC2983,user7125@dxlg.com,382.43,9.0,351.84,NONE,TAX002,30.59,19.12,2000,100,2022-04-02T09:00:00.000,system@dxlg.com,CREDIT,CUST81160,dxlg-us,6c29ea11-f85e-4f12-8450-8017bdbde245,PKG61778,382.43,43786749-d64d-459a-8854-3674e602b992,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",b4a95e17-43ba-4b0a-9b8c-6cc75e0b1a37,2025-12-05,2025-12-05
123000704,6140677973952190432,122000704,6072779646553075145,2023-05-13T00:00:00.000,TASK1264,NONE,False,2,PROCESSED,0,2023-05-18T00:00:00.000,LOC9957,user9312@dxlg.com,325.65,8.18,299.6,NONE,NONE,26.05,16.28,2000,200,2023-05-13T11:00:00.000,system@dxlg.com,STANDARD,CUST62643,dxlg-us,c6a5f481-d5fa-44e4-b43e-9435d2251e7b,PKG96763,325.65,671e7c6e-d44c-4c95-8656-8cb89deaee6b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",a80a40da-42e2-4d6a-b794-4db2d74cfc89,2025-12-05,2025-12-05
123000705,6252414182612909441,122000705,6957499290406776629,2022-09-12T00:00:00.000,TASK9102,COMPLETED,False,2,COMPLETED,0,2022-09-16T00:00:00.000,LOC8801,user3233@dxlg.com,53.58,5.37,49.29,NONE,TAX001,4.29,2.68,2000,200,2022-09-12T22:00:00.000,system@dxlg.com,CREDIT,CUST48580,dxlg-us,79ef354b-c78d-47d8-90ea-0c155349a0dd,PKG79159,53.58,588e8f82-b512-4a6f-9b5e-b2decb03f5d8,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",661b9500-ddff-45b9-b5e8-38b7e14da623,2025-12-05,2025-12-05
123000706,6590992768233890039,122000706,6207938195968337454,2024-09-03T00:00:00.000,TASK5017,NONE,False,1,PROCESSED,0,2024-09-04T00:00:00.000,LOC5643,user9010@dxlg.com,490.76,9.2,451.5,NONE,NONE,39.26,24.54,3000,200,2024-09-03T18:00:00.000,system@dxlg.com,STANDARD,CUST10312,dxlg-us,1530192a-3574-4b30-9b3a-e08a426e6ad7,PKG94545,490.76,3b9f36df-d31f-4720-b380-fc3ecd051b75,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",9f6604c0-f34a-4177-9b1a-d8440ff56573,2025-12-05,2025-12-05
123000707,6030437005413845684,122000707,6284750352486501183,2021-07-24T00:00:00.000,TASK7287,SUCCESS,False,2,PROCESSED,0,2021-07-29T00:00:00.000,LOC5536,user9244@dxlg.com,408.0,11.32,375.36,NONE,NONE,32.64,20.4,1000,100,2021-07-24T13:00:00.000,system@dxlg.com,DEBIT,CUST11101,dxlg-us,1d493d33-78f2-4ec2-bfe9-6cfec1b9e655,PKG93173,408.0,d44bffec-8d65-4b4b-83f0-0f3a34991dea,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",202ab8c3-63a5-4dc2-b0d1-1ab8a8c55e3a,2025-12-05,2025-12-05
123000708,6636591636414873404,122000708,6568786880588535436,2021-09-12T00:00:00.000,TASK7176,SUCCESS,False,2,COMPLETED,0,2021-09-14T00:00:00.000,LOC8528,user8619@dxlg.com,128.67,12.46,118.38,NONE,NONE,10.29,6.43,3000,300,2021-09-12T04:00:00.000,system@dxlg.com,CREDIT,CUST47013,dxlg-us,888e64fa-0b66-4c82-9f99-c11a0281c785,PKG98170,128.67,66151c00-2ea6-4aaf-8bca-6878e4fbf9d7,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",add04edd-9745-43e6-b401-85f00f06d65a,2025-12-05,2025-12-05
123000709,6336507192192031300,122000709,6794304361951592281,2023-08-20T00:00:00.000,TASK5355,NONE,False,1,COMPLETED,0,2023-08-23T00:00:00.000,LOC7615,user1329@dxlg.com,181.62,14.86,167.09,NONE,TAX002,14.53,9.08,1000,100,2023-08-20T04:00:00.000,system@dxlg.com,CREDIT,CUST44329,dxlg-us,a8945b2f-c54d-420f-9139-e2b26bf9fe79,PKG31204,181.62,a3b1166b-78d9-4c0a-8d4b-630a91b74cd8,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",df867d02-7bc6-4d25-863b-164d09de7f96,2025-12-05,2025-12-05
123000710,6807673053946779400,122000710,6878651727622099336,2021-03-07T00:00:00.000,TASK1184,NONE,False,3,FINALIZED,0,2021-03-09T00:00:00.000,LOC7882,user1348@dxlg.com,147.44,11.9,135.64,NONE,TAX001,11.8,7.37,3000,200,2021-03-07T01:00:00.000,system@dxlg.com,DEBIT,CUST93146,dxlg-us,6c020cb1-c4a0-4cbe-9ae1-8394e5cf5f61,PKG38251,147.44,6dc7a216-93ed-409a-996b-de9717ec59c9,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",39d7ad87-110d-46c7-9e50-a79b20d7e76e,2025-12-05,2025-12-05
123000711,6177365258914098245,122000711,6132116904039093999,2021-03-16T00:00:00.000,TASK7866,NONE,False,3,COMPLETED,0,2021-03-21T00:00:00.000,LOC4272,user2670@dxlg.com,189.47,5.82,174.31,NONE,TAX002,15.16,9.47,1000,100,2021-03-16T02:00:00.000,system@dxlg.com,DEBIT,CUST79915,dxlg-us,380a1690-4f64-4b46-a6bc-35b77444d49e,PKG63150,189.47,b8fcd8e1-0050-43d2-a5d6-76f3a0273c73,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",28e32fd3-ae9c-4b65-bd45-9e12c2fc82ba,2025-12-05,2025-12-05
123000712,6681951615886671789,122000712,6732016715906642676,2020-04-09T00:00:00.000,TASK3320,NONE,False,3,PROCESSED,0,2020-04-14T00:00:00.000,LOC4334,user1791@dxlg.com,280.03,13.72,257.63,NONE,TAX002,22.4,14.0,3000,100,2020-04-09T20:00:00.000,system@dxlg.com,STANDARD,CUST66771,dxlg-us,6e078b08-a1e1-460b-9fc2-2c24145aa538,PKG80809,280.03,27442cc0-8838-43db-85e6-e8526c40ac28,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",516411db-9961-43d6-9cc2-752f25cd3dae,2025-12-05,2025-12-05
123000713,6170008954137134043,122000713,6779520380120301808,2025-04-24T00:00:00.000,TASK4900,COMPLETED,False,1,COMPLETED,0,2025-04-28T00:00:00.000,LOC2100,user5255@dxlg.com,442.31,9.59,406.93,NONE,TAX002,35.38,22.12,3000,300,2025-04-24T08:00:00.000,system@dxlg.com,DEBIT,CUST81643,dxlg-us,efe7f15d-7311-48e1-b226-934f90f6ac9e,PKG64223,442.31,1b2a5018-938d-4588-96aa-c0a23ad4e16d,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",a5448324-94dd-4830-93bd-66131f75e61f,2025-12-05,2025-12-05
123000714,6829420361141855608,122000714,6604966534910584133,2025-08-04T00:00:00.000,TASK9725,COMPLETED,False,3,COMPLETED,0,2025-08-06T00:00:00.000,LOC1369,user7455@dxlg.com,467.2,7.62,429.82,NONE,TAX001,37.38,23.36,2000,200,2025-08-04T17:00:00.000,system@dxlg.com,CREDIT,CUST42267,dxlg-us,2a92c9e9-743b-4102-9a5e-5bfd95d34a61,PKG88286,467.2,3b2ff4e2-b3fb-4897-af6a-63d7cce349a6,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",c98df257-9fcb-4aa4-9ebd-8e7e9b542584,2025-12-05,2025-12-05
123000715,6326331604684150704,122000715,6166696702690780479,2022-09-15T00:00:00.000,TASK9337,NONE,False,1,FINALIZED,0,2022-09-17T00:00:00.000,LOC7540,user8888@dxlg.com,283.4,8.08,260.73,NONE,TAX001,22.67,14.17,2000,100,2022-09-15T17:00:00.000,system@dxlg.com,CREDIT,CUST64778,dxlg-us,9c701f38-4ab8-4f7d-bebb-35d91b80567e,PKG13955,283.4,c7ba22d4-b22c-4074-b876-4487666e5711,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",58d89c57-3145-42ae-827d-6b454e0cdd1c,2025-12-05,2025-12-05
123000716,6026402036084883164,122000716,6663032887086953969,2022-04-01T00:00:00.000,TASK2698,NONE,False,3,FINALIZED,0,2022-04-03T00:00:00.000,LOC4346,user1340@dxlg.com,466.76,14.78,429.42,NONE,TAX001,37.34,23.34,3000,200,2022-04-02T00:00:00.000,system@dxlg.com,DEBIT,CUST53302,dxlg-us,0f4a7891-53e9-4c5c-bdf6-df00b30b83ad,PKG16660,466.76,c4db4b7d-5073-4833-bfcc-eddecdba768c,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f25de0bb-4c1d-439a-8875-09335e121426,2025-12-05,2025-12-05
123000717,6151367301553121156,122000717,6460974757974740450,2024-08-31T00:00:00.000,TASK5116,SUCCESS,False,1,FINALIZED,0,2024-09-02T00:00:00.000,LOC8844,user1787@dxlg.com,296.6,6.86,272.87,NONE,NONE,23.73,14.83,3000,300,2024-08-31T19:00:00.000,system@dxlg.com,STANDARD,CUST49208,dxlg-us,872f13df-fd46-4e25-a806-e9089c03c096,PKG98486,296.6,e099710a-b32c-4188-869d-4a2ff20c9956,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",fa49917b-3497-4b4b-95eb-54dd8cf19118,2025-12-05,2025-12-05
123000718,6422755861016629789,122000718,6238436019766320113,2023-05-27T00:00:00.000,TASK1526,NONE,False,1,COMPLETED,0,2023-05-28T00:00:00.000,LOC1906,user9307@dxlg.com,204.86,7.15,188.47,NONE,NONE,16.39,10.24,3000,100,2023-05-27T07:00:00.000,system@dxlg.com,STANDARD,CUST47707,dxlg-us,93400880-ae31-4371-b390-1ddcde1f9dea,PKG15845,204.86,16325392-a9a6-467c-97e2-d42e04fd2562,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",2c862f37-af52-48b5-8a51-dc2003d7107a,2025-12-05,2025-12-05
123000719,6236152495140204786,122000719,6379971864312349428,2021-05-27T00:00:00.000,TASK5935,COMPLETED,False,3,COMPLETED,0,2021-06-01T00:00:00.000,LOC2893,user9103@dxlg.com,66.74,5.51,61.4,NONE,TAX001,5.34,3.34,1000,100,2021-05-27T01:00:00.000,system@dxlg.com,STANDARD,CUST72216,dxlg-us,95aee9bb-4daf-4c4d-b9a9-bcb100065caf,PKG15496,66.74,b6c56de9-d5d2-41a0-8c15-fa90afef2554,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",4370beaa-8533-48de-ae70-a2a121c438f2,2025-12-05,2025-12-05
123000721,6192015905376504650,122000721,6669716643650632192,2023-12-03T00:00:00.000,TASK3157,SUCCESS,False,1,FINALIZED,0,2023-12-07T00:00:00.000,LOC3125,user7013@dxlg.com,175.05,8.03,161.05,NONE,NONE,14.0,8.75,2000,200,2023-12-03T03:00:00.000,system@dxlg.com,CREDIT,CUST68256,dxlg-us,ddccb659-54d7-44ef-a29f-6a8b7acddd0b,PKG39035,175.05,bdd8f360-467e-4990-8bcd-e9d4d0af5358,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",7af345e8-fc75-4a09-afe4-814cde90349e,2025-12-05,2025-12-05
123000722,6043207736764722548,122000722,6080374475400281151,2022-06-21T00:00:00.000,TASK1248,NONE,False,3,COMPLETED,0,2022-06-25T00:00:00.000,LOC5795,user9701@dxlg.com,430.44,11.58,396.0,105465288,TAX001,34.44,21.52,2000,100,2022-06-21T10:00:00.000,system@dxlg.com,CREDIT,CUST72850,dxlg-us,bb449240-8347-4382-817f-ab398ad8e644,PKG33388,430.44,a4237ca3-b245-475c-8a85-15b28a1fe1ae,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",961be1db-0199-47bf-9248-cac86a463d9e,2025-12-05,2025-12-05
123000723,6246758365429295802,122000723,6722312155922818433,2020-11-17T00:00:00.000,TASK9415,SUCCESS,False,1,PROCESSED,0,2020-11-18T00:00:00.000,LOC5996,user6445@dxlg.com,319.81,12.74,294.23,NONE,NONE,25.58,15.99,3000,100,2020-11-17T06:00:00.000,system@dxlg.com,CREDIT,CUST96245,dxlg-us,5de2391c-6eea-4d4e-ae07-eac415cf5780,PKG29383,319.81,0188b5ce-b25a-41e2-a102-76cadeb6cb7b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",30b13f02-2770-4ddf-b0f5-35e6f4907f9c,2025-12-05,2025-12-05
123000724,6458995220407862120,122000724,6759750124775475595,2020-03-28T00:00:00.000,TASK9944,NONE,False,2,FINALIZED,0,2020-04-01T00:00:00.000,LOC5554,user8673@dxlg.com,338.02,12.84,310.98,NONE,TAX001,27.04,16.9,2000,200,2020-03-28T08:00:00.000,system@dxlg.com,STANDARD,CUST55127,dxlg-us,40690681-c6d6-49be-a376-7b338ca697b8,PKG50776,338.02,322ec953-8e6d-4a78-9a98-c190721d25ff,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",ccae85ef-d155-4dda-90d7-978febce60ce,2025-12-05,2025-12-05
123000725,6700324327353579587,122000725,6213344550013921048,2020-06-30T00:00:00.000,TASK6933,COMPLETED,False,1,PROCESSED,0,2020-07-01T00:00:00.000,LOC8062,user1635@dxlg.com,233.3,13.94,214.64,NONE,TAX001,18.66,11.67,3000,100,2020-06-30T07:00:00.000,system@dxlg.com,DEBIT,CUST67966,dxlg-us,59a0c744-e9af-4adc-8640-b2f4b92ee6bb,PKG39960,233.3,0a0117c6-297d-4482-afed-c0eaa138df90,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",8be66238-64c9-4c6b-a4fe-f542a061b512,2025-12-05,2025-12-05
123000726,6033947398011237602,122000726,6008532383334995837,2022-06-05T00:00:00.000,TASK9550,COMPLETED,False,2,PROCESSED,0,2022-06-08T00:00:00.000,LOC8004,user5691@dxlg.com,334.14,11.28,307.41,NONE,TAX002,26.73,16.71,1000,100,2022-06-05T08:00:00.000,system@dxlg.com,DEBIT,CUST97507,dxlg-us,9c053a4b-33e6-4945-9673-0fe8ef5e6e64,PKG85997,334.14,a7b1abaf-89de-4357-8d34-91c93572532a,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",120d0ea5-8b6a-4cf3-acbd-d2ded1f3a69c,2025-12-05,2025-12-05
123000728,6639606323024424294,122000728,6548059317113264437,2023-01-28T00:00:00.000,TASK7704,COMPLETED,False,1,PROCESSED,0,2023-01-30T00:00:00.000,LOC1202,user8474@dxlg.com,60.47,13.38,55.63,NONE,TAX002,4.84,3.02,1000,300,2023-01-28T22:00:00.000,system@dxlg.com,STANDARD,CUST30834,dxlg-us,c7624727-ae4e-41f2-8fad-d7b226af6bca,PKG50673,60.47,dc4730a0-2b0a-4192-ad30-3ea20397f4ad,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f20b8b99-a50e-437c-ac4f-d7728d6f9c72,2025-12-05,2025-12-05
123000729,6117885587410495270,122000729,6588971801784957203,2025-03-25T00:00:00.000,TASK7547,COMPLETED,False,1,COMPLETED,0,2025-03-30T00:00:00.000,LOC4569,user2896@dxlg.com,377.75,12.2,347.53,NONE,NONE,30.22,18.89,1000,300,2025-03-25T22:00:00.000,system@dxlg.com,CREDIT,CUST82032,dxlg-us,93bb93ce-8d40-4652-9edb-7f54d1eb1c4f,PKG55130,377.75,738d779a-7a93-48ba-ab2c-187ac6db5613,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",a56e4011-d136-49b3-bd8b-8511cfe0f55c,2025-12-05,2025-12-05
123000730,6728232494008104797,122000730,6150065779591393754,2022-11-29T00:00:00.000,TASK8659,COMPLETED,False,1,PROCESSED,0,2022-12-02T00:00:00.000,LOC3858,user1605@dxlg.com,172.1,11.07,158.33,191511135,TAX002,13.77,8.61,3000,100,2022-11-29T23:00:00.000,system@dxlg.com,CREDIT,CUST95377,dxlg-us,6e68f8a9-e30e-4868-9dff-7fce47dd0372,PKG96955,172.1,ab165f74-c5c3-4d27-b64c-54f61318141b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f03cf249-6db4-4552-a0c5-7a983cf9b124,2025-12-05,2025-12-05
123000731,6097970393475474496,122000731,6870853895417090732,2022-07-22T00:00:00.000,TASK3676,NONE,False,1,PROCESSED,0,2022-07-25T00:00:00.000,LOC5217,user4711@dxlg.com,407.58,11.64,374.97,NONE,NONE,32.61,20.38,2000,100,2022-07-22T21:00:00.000,system@dxlg.com,STANDARD,CUST68179,dxlg-us,093ffe1b-522a-4575-82a7-6ced28b9b514,PKG41260,407.58,c8c0de72-a8e8-403e-a2ae-4e1db99c4cc1,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",00152155-4b97-4e81-8663-54c014ee1b9f,2025-12-05,2025-12-05
123000732,6706618857081145905,122000732,6097293913223131581,2025-09-07T00:00:00.000,TASK5430,SUCCESS,False,2,FINALIZED,0,2025-09-09T00:00:00.000,LOC4882,user9306@dxlg.com,390.58,14.39,359.33,NONE,NONE,31.25,19.53,2000,100,2025-09-07T14:00:00.000,system@dxlg.com,CREDIT,CUST35420,dxlg-us,7df39437-6161-46cf-bd78-5ec7ed9ede23,PKG19241,390.58,26b01374-4e8d-421a-8d07-961d06dfa295,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f92f8486-adc2-465b-94a1-e841afaa5d76,2025-12-05,2025-12-05
123000733,6368936691319096943,122000733,6875473007022375314,2023-08-30T00:00:00.000,TASK6814,NONE,False,2,FINALIZED,0,2023-09-02T00:00:00.000,LOC7686,user2447@dxlg.com,231.14,8.18,212.65,NONE,TAX002,18.49,11.56,1000,200,2023-08-30T01:00:00.000,system@dxlg.com,STANDARD,CUST12274,dxlg-us,5e391eed-4418-4406-a455-2dc8b6d07535,PKG49431,231.14,4affc7b3-ef07-41b1-9a2e-7d4dbcaf6c43,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",6b6fa4b0-eaab-4e74-9345-586e73117179,2025-12-05,2025-12-05
