orderlineid,orderid,itemid,cancelledtotaldiscounts,maxappeasementamount,orderlinesubtotal,orderlinetotal,quantity,refundprice,returnlinetotalwithoutfees,returnablelinetotal,returnablequantity,taxoverridevalue,taxableamount,totalcharges,totaldiscountonitem,totaldiscounts,totaltaxes,unitprice,messageid,maxfulfillmentstatusid,minfulfillmentstatusid,fulfillmentstatus,isonhold,isreturn,isevenexchange,iscancelled,parentorderlineid,parentorderid,createdtimestamp,orderline_pk
1,122000297,800123,0.0,14.51,267.0,200.25,3,0.0,0.0,200.25,0,1.0,200.25,5.18,66.75,66.75,16.02,89.0,7f1fedf0-6d27-4039-add4-49103c369d18,5000,5000,Cancelled,False,False,False,False,NONE,NONE,2023-01-07T00:00:00.000,6784361355270736457
2,122000297,1009608,0.0,7.19,148.5,111.36,3,0.0,0.0,111.36,0,1.65,111.36,9.14,37.14,37.14,8.91,49.5,5f0c5382-3be1-48dc-a54b-ef74a897e54c,5000,5000,Cancelled,False,False,False,False,NONE,NONE,2023-01-07T00:00:00.000,6382471570714043715
3,122000297,901234,0.0,12.79,79.98,79.98,2,0.0,0.0,79.98,0,0.81,79.98,6.0,0.0,0.0,6.4,39.99,87c5e994-2dc0-4b5d-858a-5672b96cb4be,5000,5000,Cancelled,False,False,False,False,NONE,NONE,2023-01-07T00:00:00.000,6815347393137103726
4,122000297,901234,0.0,21.21,79.98,79.98,2,0.0,0.0,79.98,0,3.21,79.98,12.61,0.0,0.0,6.4,39.99,f19f72b4-4de6-4d9c-bf9b-746c27787e55,5000,5000,Cancelled,True,False,False,False,NONE,NONE,2023-01-07T00:00:00.000,6830748503862382622
1,122000298,800123,0.0,48.2,89.0,66.75,1,0.0,0.0,66.75,0,3.73,66.75,7.92,22.25,22.25,5.34,89.0,e41dd5b2-2b70-4a06-a6c5-27c4e1099320,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2021-03-12T00:00:00.000,6811697472950108783
1,122000299,1222647,0.0,13.64,119.0,95.2,2,0.0,0.0,95.2,0,0.81,95.2,11.01,23.8,23.8,7.62,59.5,9f01d1e1-017a-4f53-aa8b-3eb4a69abcd1,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-09-24T00:00:00.000,6926656460618230732
2,122000299,800456,0.0,6.78,498.0,448.2,2,0.0,0.0,448.2,0,3.46,448.2,11.89,49.8,49.8,35.86,249.0,230da6de-d686-44be-8b10-b6ff7a55b680,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2025-09-24T00:00:00.000,6015116525654024467
1,122000300,676596,0.0,26.84,139.0,139.0,2,0.0,0.0,139.0,0,0.42,139.0,7.83,0.0,0.0,11.12,69.5,adebcf66-e3a0-4741-ba78-216462348a26,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-02-27T00:00:00.000,6809127818155063268
2,122000300,800456,0.0,16.87,747.0,597.6,3,0.0,0.0,597.6,0,3.13,597.6,9.52,149.4,149.4,47.81,249.0,b7f3638e-c50f-4d00-aebc-64ac345679d0,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-02-27T00:00:00.000,6746535438034878101
3,122000300,901234,0.0,7.62,39.99,39.99,1,0.0,0.0,39.99,0,3.92,39.99,12.69,0.0,0.0,3.2,39.99,cb71deca-c49a-401b-8b79-d6e1cc7af93e,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-02-27T00:00:00.000,6618999967123241535
1,122000301,902345,0.0,8.07,149.98,149.98,2,0.0,0.0,149.98,0,3.04,149.98,13.42,0.0,0.0,12.0,74.99,c3dc7563-5228-4cc6-b2f3-6facef9f323c,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2025-04-14T00:00:00.000,6117039700986896293
1,122000302,902345,0.0,23.46,74.99,74.99,1,0.0,0.0,74.99,0,3.25,74.99,7.36,0.0,0.0,6.0,74.99,8336bd9e-33ea-4b42-a479-cdd3d25f81b0,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2022-07-25T00:00:00.000,6275829543723094990
2,122000302,900789,0.0,0.09,163.5,147.15,3,0.0,0.0,147.15,0,1.95,147.15,8.08,16.35,16.35,11.77,54.5,9db97da6-abd7-41b5-a147-4a38f87e2ae9,5000,5000,Fulfilled,True,False,False,False,NONE,NONE,2022-07-25T00:00:00.000,6207607747426142919
3,122000302,800123,0.0,4.32,89.0,80.1,1,0.0,0.0,80.1,0,0.69,80.1,11.85,8.9,8.9,6.41,89.0,6912cc9f-b227-4049-b7af-524862143320,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2022-07-25T00:00:00.000,6388147890535881782
1,122000303,902345,0.0,22.25,149.98,149.98,2,0.0,0.0,149.98,0,1.26,149.98,14.01,0.0,0.0,12.0,74.99,866beec4-1e91-4a63-a061-edf161a7205c,2000,2000,Fulfilled,True,False,True,False,NONE,NONE,2021-07-04T00:00:00.000,6685811796873349175
2,122000303,800456,0.0,30.51,747.0,747.0,3,0.0,0.0,747.0,0,4.93,747.0,12.51,0.0,0.0,59.76,249.0,9535cfd0-b3bd-4cc2-a88c-61babcf51392,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2021-07-04T00:00:00.000,6424223072774512171
3,122000303,1222647,0.0,29.65,59.5,59.5,1,0.0,0.0,59.5,0,4.17,59.5,5.29,0.0,0.0,4.76,59.5,8d8ab85b-62a8-4b43-a419-f6cf57a12185,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2021-07-04T00:00:00.000,6135466560902008709
4,122000303,1222483,0.0,41.05,79.0,79.0,1,0.0,0.0,79.0,0,3.2,79.0,6.96,0.0,0.0,6.32,79.0,f916abe6-0c1f-4e37-ac26-068e08495d6a,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2021-07-04T00:00:00.000,6813785122668932201
1,122000304,800123,0.0,46.39,89.0,71.2,1,0.0,0.0,71.2,0,1.62,71.2,6.84,17.8,17.8,5.7,89.0,ed598efd-4c15-4ebf-b77f-213b29f93fc4,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2025-01-16T00:00:00.000,6356014455528239254
2,122000304,901234,0.0,36.26,119.97,119.97,3,0.0,0.0,119.97,0,4.12,119.97,10.96,0.0,0.0,9.6,39.99,f5013cd8-80a9-4f08-995e-03dd39bfd8f2,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2025-01-16T00:00:00.000,6505124850096459293
1,122000305,800123,0.0,49.93,267.0,267.0,3,0.0,0.0,267.0,0,1.11,267.0,6.76,0.0,0.0,21.36,89.0,4a2f03e7-e6b7-4fe3-92eb-2160a98680e5,4000,4000,Pending,False,False,False,False,NONE,NONE,2023-12-25T00:00:00.000,6499465358724344092
2,122000305,1222647,0.0,9.81,59.5,59.5,1,0.0,0.0,59.5,0,3.46,59.5,12.87,0.0,0.0,4.76,59.5,b4104ad9-e97d-4fcc-9bda-4f5378a11377,4000,4000,Pending,True,False,False,False,NONE,NONE,2023-12-25T00:00:00.000,6530596299701918802
3,122000305,901234,0.0,44.18,39.99,39.99,1,0.0,0.0,39.99,0,2.26,39.99,8.34,0.0,0.0,3.2,39.99,97608fa0-355f-4196-b6a3-e024a3bcfbeb,4000,4000,Pending,True,False,False,False,NONE,NONE,2023-12-25T00:00:00.000,6218561883264315365
4,122000305,1222647,0.0,12.63,178.5,178.5,3,0.0,0.0,178.5,0,4.33,178.5,11.76,0.0,0.0,14.28,59.5,574f7a23-bc05-42d6-997b-1c21faf57ec8,4000,4000,Pending,True,False,False,False,NONE,NONE,2023-12-25T00:00:00.000,6192689757643272080
1,122000306,676596,0.0,9.37,208.5,208.5,3,0.0,0.0,208.5,0,4.37,208.5,14.47,0.0,0.0,16.68,69.5,aff3e2ac-21e3-4b29-b426-3e6a55cd3254,3000,3000,Shipped,False,False,False,False,NONE,NONE,2020-11-20T00:00:00.000,6482127432733154317
2,122000306,901234,0.0,24.05,119.97,89.97,3,0.0,0.0,89.97,0,4.78,89.97,9.79,30.0,30.0,7.2,39.99,2162a0c8-56cf-4b03-9f13-1f8310728e66,3000,3000,Shipped,False,False,False,False,NONE,NONE,2020-11-20T00:00:00.000,6686977898940934376
3,122000306,901234,0.0,9.72,79.98,63.98,2,0.0,0.0,63.98,0,4.46,63.98,5.89,16.0,16.0,5.12,39.99,e6cd9124-5c78-4ef9-b6bc-4bfc68e5d613,3000,3000,Shipped,True,False,False,False,NONE,NONE,2020-11-20T00:00:00.000,6849298273018178866
4,122000306,901234,0.0,4.73,39.99,29.99,1,0.0,0.0,29.99,0,2.26,29.99,6.71,10.0,10.0,2.4,39.99,fc1392da-2967-4909-88bd-bfef60b371e2,3000,3000,Shipped,False,False,False,False,NONE,NONE,2020-11-20T00:00:00.000,6081293699522411829
1,122000307,902345,0.0,4.7,149.98,127.48,2,0.0,0.0,127.48,0,2.7,127.48,6.2,22.5,22.5,10.2,74.99,dfa63107-f29f-4453-92c8-f04cbc8fa0c1,3000,3000,Fulfilled,False,False,False,False,999,NONE,2021-11-16T00:00:00.000,6917976575967190739
2,122000307,1222483,0.0,29.16,237.0,237.0,3,0.0,0.0,237.0,0,1.63,237.0,11.91,0.0,0.0,18.96,79.0,0508266e-7b78-444a-bfaf-ea7a11fe4956,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2021-11-16T00:00:00.000,6181804925573312980
3,122000307,901234,0.0,15.67,79.98,67.98,2,0.0,0.0,67.98,0,2.02,67.98,8.07,12.0,12.0,5.44,39.99,b98c72cf-c460-469b-b176-7ff20bc51aa9,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2021-11-16T00:00:00.000,6775240837019157240
1,122000308,902345,0.0,44.02,74.99,63.74,1,0.0,0.0,63.74,0,0.79,63.74,8.37,11.25,11.25,5.1,74.99,ebf62db6-9bc9-4c27-833b-e62738bc2e8f,2000,2000,Processing,False,False,False,False,NONE,NONE,2020-08-08T00:00:00.000,6918711944347764202
2,122000308,1009608,0.0,0.75,99.0,84.16,2,0.0,0.0,84.16,0,0.27,84.16,12.03,14.84,14.84,6.73,49.5,c8496dc6-d7de-4af0-8b11-20ad129a01f5,2000,2000,Processing,True,False,False,False,NONE,NONE,2020-08-08T00:00:00.000,6943251925049159945
3,122000308,775376,0.0,2.46,98.0,98.0,1,0.0,0.0,98.0,0,2.34,98.0,5.25,0.0,0.0,7.84,98.0,aefc2a2e-3681-43fb-ba7b-f6741590b4f1,2000,2000,Processing,True,False,False,False,NONE,NONE,2020-08-08T00:00:00.000,6112254707587677363
1,122000309,902345,0.0,49.08,224.97,224.97,3,0.0,0.0,224.97,0,0.18,224.97,6.52,0.0,0.0,18.0,74.99,abd9d76d-1ee8-472e-a436-eab9c5b4a685,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2021-06-21T00:00:00.000,6173049985694095159
2,122000309,1222483,0.0,27.05,79.0,67.15,1,0.0,0.0,67.15,0,3.38,67.15,5.68,11.85,11.85,5.37,79.0,8618f792-358d-4759-aa60-cede241d2938,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2021-06-21T00:00:00.000,6280905012196597328
1,122000310,902345,0.0,27.56,74.99,67.49,1,0.0,0.0,67.49,0,2.34,67.49,14.8,7.5,7.5,5.4,74.99,805e537b-c3aa-48a9-b6af-a0c8d87f0cca,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2021-12-26T00:00:00.000,6210227638101691262
2,122000310,676596,0.0,19.16,208.5,156.36,3,0.0,0.0,156.36,0,4.36,156.36,13.48,52.14,52.14,12.51,69.5,c269bd1b-0db6-4680-9761-5ecea366cc94,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2021-12-26T00:00:00.000,6586807160140650380
3,122000310,800456,0.0,13.54,498.0,448.2,2,0.0,0.0,448.2,0,0.12,448.2,9.03,49.8,49.8,35.86,249.0,6f4669d2-13f3-459a-af50-c4d82f2b6a96,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2021-12-26T00:00:00.000,6973486725873394284
4,122000310,901234,0.0,40.47,119.97,119.97,3,0.0,0.0,119.97,0,3.07,119.97,6.23,0.0,0.0,9.6,39.99,0af7df51-d150-433e-b982-8b65b4acf2b3,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2021-12-26T00:00:00.000,6072577860946244931
1,122000311,1009608,0.0,13.58,49.5,42.08,1,0.0,0.0,42.08,0,4.61,42.08,7.18,7.42,7.42,3.37,49.5,9008ffab-318c-4c26-aea8-ebd98ed0116d,3000,3000,Pending,True,False,True,False,NONE,NONE,2022-11-30T00:00:00.000,6807910295326523332
2,122000311,900789,0.0,12.46,163.5,147.15,3,0.0,0.0,147.15,0,0.98,147.15,11.26,16.35,16.35,11.77,54.5,dd0a438e-3eee-4bdc-b9d0-9b3f5910aa7e,3000,3000,Pending,True,False,False,False,NONE,NONE,2022-11-30T00:00:00.000,6325454973103362087
1,122000312,1222483,0.0,4.84,79.0,71.1,1,0.0,0.0,71.1,0,4.2,71.1,6.66,7.9,7.9,5.69,79.0,f3176816-9dda-4e82-9662-e5782d11c7f7,3000,3000,Fulfilled,True,False,False,False,NONE,187222777,2023-04-14T00:00:00.000,6878742016312342570
2,122000312,775376,0.0,33.71,196.0,196.0,2,0.0,0.0,196.0,0,2.96,196.0,14.79,0.0,0.0,15.68,98.0,1223ed1f-299c-4d90-907b-e222b13e06ee,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2023-04-14T00:00:00.000,6606704510730022223
3,122000312,800123,0.0,32.58,89.0,71.2,1,0.0,0.0,71.2,0,1.16,71.2,7.41,17.8,17.8,5.7,89.0,db99c3eb-1a25-4da0-a478-398f96b08f48,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2023-04-14T00:00:00.000,6556605523595911232
1,122000313,775376,0.0,23.79,98.0,98.0,1,0.0,0.0,98.0,0,4.64,98.0,6.75,0.0,0.0,7.84,98.0,a91ad320-64df-4e31-997c-72338bdcc27d,4000,4000,Pending,False,False,False,False,NONE,NONE,2022-09-08T00:00:00.000,6917814835381761576
2,122000313,901234,0.0,17.5,39.99,33.99,1,0.0,0.0,33.99,0,4.01,33.99,7.34,6.0,6.0,2.72,39.99,05a59e97-bc44-4753-9fb8-9d42976b2c8c,4000,4000,Pending,False,False,False,False,122,NONE,2022-09-08T00:00:00.000,6895064895741051514
3,122000313,1222647,0.0,20.53,178.5,160.65,3,0.0,0.0,160.65,0,2.5,160.65,13.06,17.85,17.85,12.85,59.5,c891db9f-38d3-4d51-8478-4947321f2d99,4000,4000,Pending,True,False,False,False,NONE,NONE,2022-09-08T00:00:00.000,6913463716463706091
1,122000314,1009608,0.0,30.2,49.5,37.12,1,0.0,0.0,37.12,0,0.51,37.12,8.38,12.38,12.38,2.97,49.5,c07529c8-d47b-43c0-ac43-fb4e5b2e37ff,4000,4000,Shipped,False,False,False,False,NONE,NONE,2025-01-28T00:00:00.000,6093636418228787542
1,122000315,1009608,0.0,19.2,49.5,49.5,1,0.0,0.0,49.5,0,0.66,49.5,12.66,0.0,0.0,3.96,49.5,176ee6a5-4afb-4156-bef9-04e15e0b5b51,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2020-02-03T00:00:00.000,6457953009528155517
1,122000316,901234,0.0,4.87,119.97,119.97,3,0.0,0.0,119.97,0,1.35,119.97,5.48,0.0,0.0,9.6,39.99,820f548b-29b3-486b-967a-8c3cbd20f978,2000,2000,Cancelled,True,False,False,False,NONE,NONE,2021-08-21T00:00:00.000,6936314167270407219
2,122000316,775376,0.0,40.85,196.0,176.4,2,0.0,0.0,176.4,0,1.98,176.4,6.43,19.6,19.6,14.11,98.0,a627bdcf-e484-4487-870a-c28b46c0f347,2000,2000,Cancelled,True,False,False,False,NONE,NONE,2021-08-21T00:00:00.000,6729683542638322516
1,122000317,900789,0.0,34.32,163.5,122.64,3,0.0,0.0,122.64,0,2.3,122.64,5.9,40.86,40.86,9.81,54.5,ef62bb86-cb55-4c27-889b-1168cb54933d,5000,5000,Processing,True,False,False,False,NONE,130809374,2020-05-17T00:00:00.000,6574901109263617395
2,122000317,900789,0.0,17.4,163.5,163.5,3,0.0,0.0,163.5,0,0.44,163.5,11.48,0.0,0.0,13.08,54.5,3d6e3d51-74b2-4338-a72b-5af6e278b25c,5000,5000,Processing,False,False,False,False,643,NONE,2020-05-17T00:00:00.000,6189781846683573121
3,122000317,775376,0.0,35.22,98.0,98.0,1,0.0,0.0,98.0,0,3.49,98.0,13.39,0.0,0.0,7.84,98.0,fe75ae95-9d03-4cfb-885f-c7ddd69baeaa,5000,5000,Processing,True,False,False,False,NONE,NONE,2020-05-17T00:00:00.000,6346905662725032177
1,122000318,1009608,0.0,14.78,99.0,74.24,2,0.0,0.0,74.24,0,1.91,74.24,9.64,24.76,24.76,5.94,49.5,41f33855-43cf-40a0-8ac1-0f358bf1e41e,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2023-05-08T00:00:00.000,6668281145722529968
2,122000318,1009608,0.0,29.54,49.5,49.5,1,0.0,0.0,49.5,0,2.1,49.5,12.2,0.0,0.0,3.96,49.5,7c49cf4f-5708-4d3a-8331-37a1466ccc09,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2023-05-08T00:00:00.000,6713031319669391773
1,122000319,775376,0.0,9.91,294.0,294.0,3,0.0,0.0,294.0,0,0.22,294.0,5.26,0.0,0.0,23.52,98.0,b99a0867-6c02-43d8-acc4-574e9c3887da,5000,5000,Pending,False,False,False,False,NONE,NONE,2020-06-21T00:00:00.000,6447043870483836214
2,122000319,800456,0.0,13.38,747.0,597.6,3,0.0,0.0,597.6,0,2.07,597.6,12.96,149.4,149.4,47.81,249.0,99ba5926-35e0-411c-8537-4528d1f559de,5000,5000,Pending,True,False,False,False,954,NONE,2020-06-21T00:00:00.000,6145819626471595751
3,122000319,901234,0.0,26.16,79.98,59.98,2,0.0,0.0,59.98,0,4.17,59.98,5.71,20.0,20.0,4.8,39.99,204c6ddf-386c-44ae-b61c-ac44dc5dca46,5000,5000,Pending,True,False,False,False,NONE,NONE,2020-06-21T00:00:00.000,6900133259683324825
1,122000320,1222647,0.0,16.33,119.0,119.0,2,0.0,0.0,119.0,0,2.2,119.0,13.51,0.0,0.0,9.52,59.5,1da9d4aa-f1c7-4008-bf38-ca116dedd35d,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2021-03-15T00:00:00.000,6899881664777405501
2,122000320,902345,0.0,9.8,149.98,112.48,2,0.0,0.0,112.48,0,4.83,112.48,6.53,37.5,37.5,9.0,74.99,1ab231c6-1fde-4624-8f68-900d480e6a6d,3000,3000,Fulfilled,True,False,False,False,992,NONE,2021-03-15T00:00:00.000,6550021913352149160
3,122000320,676596,0.0,44.71,69.5,69.5,1,0.0,0.0,69.5,0,0.14,69.5,9.39,0.0,0.0,5.56,69.5,6e3cad57-a30b-42a0-905f-8bb873c06ffe,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2021-03-15T00:00:00.000,6942801612356129224
1,122000321,676596,0.0,27.28,69.5,55.6,1,0.0,0.0,55.6,0,1.82,55.6,10.55,13.9,13.9,4.45,69.5,dff7609c-a53a-4148-bbd6-2704c2105ec1,4000,4000,Fulfilled,True,False,False,False,NONE,NONE,2024-11-27T00:00:00.000,6755409163461129879
2,122000321,1009608,0.0,1.97,99.0,89.1,2,0.0,0.0,89.1,0,4.32,89.1,8.66,9.9,9.9,7.13,49.5,f03d28ea-7c61-4a6d-8313-4e908cb52104,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2024-11-27T00:00:00.000,6366202262204278762
3,122000321,800456,0.0,42.85,498.0,448.2,2,0.0,0.0,448.2,0,3.46,448.2,6.01,49.8,49.8,35.86,249.0,e5a67d35-fe93-4c73-befe-98f2b0a8c058,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2024-11-27T00:00:00.000,6528482752116147654
4,122000321,775376,0.0,5.94,98.0,73.5,1,0.0,0.0,73.5,0,0.19,73.5,9.94,24.5,24.5,5.88,98.0,e34594e5-bcb3-4564-9662-e4f890384879,4000,4000,Fulfilled,True,False,False,False,NONE,NONE,2024-11-27T00:00:00.000,6606974766758350725
1,122000322,800123,0.0,24.53,267.0,240.3,3,0.0,0.0,240.3,0,2.95,240.3,6.86,26.7,26.7,19.22,89.0,83386ffc-a21e-4366-b739-4f062e2d4d2d,3000,3000,Processing,False,False,False,False,NONE,NONE,2021-09-26T00:00:00.000,6530836437187081521
2,122000322,800456,0.0,1.41,249.0,249.0,1,0.0,0.0,249.0,0,3.56,249.0,13.47,0.0,0.0,19.92,249.0,934f67eb-828f-4534-b369-d72e71496e2e,3000,3000,Processing,True,False,False,False,NONE,NONE,2021-09-26T00:00:00.000,6591753862231764616
1,122000323,901234,0.0,25.79,39.99,29.99,1,0.0,0.0,29.99,0,0.33,29.99,9.31,10.0,10.0,2.4,39.99,b8ae17ea-2b39-4937-8a65-0ed6da80efdd,5000,5000,Processing,True,False,False,False,NONE,NONE,2024-05-06T00:00:00.000,6167245330522844987
2,122000323,676596,0.0,43.71,208.5,177.24,3,0.0,0.0,177.24,0,4.2,177.24,10.4,31.26,31.26,14.18,69.5,4b44ed1b-c0f8-4f45-af8f-a61fab1f9e7f,5000,5000,Processing,True,False,False,False,NONE,NONE,2024-05-06T00:00:00.000,6074418490330268853
3,122000323,1222483,0.0,27.21,79.0,67.15,1,0.0,0.0,67.15,0,4.13,67.15,5.1,11.85,11.85,5.37,79.0,8d1df44b-4efe-40a0-ae26-b2cb47fc83dc,5000,5000,Processing,True,False,False,False,NONE,NONE,2024-05-06T00:00:00.000,6397406582605696701
1,122000324,902345,0.0,0.79,224.97,168.72,3,0.0,0.0,168.72,0,4.46,168.72,5.42,56.25,56.25,13.5,74.99,a49b722e-b08d-43d6-b947-b58e43f1609b,3000,3000,Processing,False,False,False,False,NONE,NONE,2022-01-01T00:00:00.000,6518934799371016770
2,122000324,901234,0.0,33.63,79.98,79.98,2,0.0,0.0,79.98,0,4.08,79.98,10.98,0.0,0.0,6.4,39.99,c726416e-d39c-48a7-a9c3-56e43d5cd297,3000,3000,Processing,False,False,False,False,NONE,NONE,2022-01-01T00:00:00.000,6693901203037655762
3,122000324,902345,0.0,19.55,74.99,74.99,1,0.0,0.0,74.99,0,1.97,74.99,13.59,0.0,0.0,6.0,74.99,b18f13d9-e21c-44b3-aca5-e2848a006355,3000,3000,Processing,True,False,False,False,NONE,NONE,2022-01-01T00:00:00.000,6307509710737776298
1,122000325,800456,0.0,29.34,249.0,224.1,1,0.0,0.0,224.1,0,4.74,224.1,5.8,24.9,24.9,17.93,249.0,7ce2e105-c5ba-46ec-ba19-76e6db6335c8,3000,3000,Cancelled,True,False,False,False,NONE,108921587,2022-05-04T00:00:00.000,6527685191181344989
2,122000325,800123,0.0,20.55,89.0,75.65,1,0.0,0.0,75.65,0,4.61,75.65,10.71,13.35,13.35,6.05,89.0,6c686961-e8dc-49ba-a7e7-4676694fd29e,3000,3000,Cancelled,False,False,True,False,NONE,NONE,2022-05-04T00:00:00.000,6985296345693037363
1,122000326,901234,0.0,23.11,119.97,101.97,3,0.0,0.0,101.97,0,2.7,101.97,12.29,18.0,18.0,8.16,39.99,69e349ff-5e87-4186-8f5c-703d8fb4a555,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2020-11-15T00:00:00.000,6916485505580955202
2,122000326,900789,0.0,18.08,109.0,109.0,2,0.0,0.0,109.0,0,3.96,109.0,13.05,0.0,0.0,8.72,54.5,ee11d276-283d-4066-bcfa-60ee34b31e75,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2020-11-15T00:00:00.000,6306115200493079101
3,122000326,1222647,0.0,27.17,178.5,178.5,3,0.0,0.0,178.5,0,4.76,178.5,13.69,0.0,0.0,14.28,59.5,93d653ab-a8bb-45b6-b7af-42f429c36c84,4000,4000,Fulfilled,False,False,False,False,733,NONE,2020-11-15T00:00:00.000,6116931979389514834
1,122000327,902345,0.0,10.05,74.99,63.74,1,0.0,0.0,63.74,0,2.31,63.74,9.38,11.25,11.25,5.1,74.99,0b4cb989-60de-4ac7-9b77-632f20788ebd,5000,5000,Shipped,False,False,False,False,NONE,NONE,2024-01-06T00:00:00.000,6116713039123617847
2,122000327,1222483,0.0,31.17,158.0,118.5,2,0.0,0.0,118.5,0,3.28,118.5,10.38,39.5,39.5,9.48,79.0,cf670604-e5da-445e-814e-d696f14e9565,5000,5000,Shipped,False,False,False,False,766,NONE,2024-01-06T00:00:00.000,6881139760832941015
1,122000328,1222647,0.0,19.52,59.5,59.5,1,0.0,0.0,59.5,0,1.56,59.5,10.33,0.0,0.0,4.76,59.5,ff8e90c1-ffec-44ab-87cc-ba7550052f14,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2023-08-22T00:00:00.000,6248641911032234958
1,122000329,676596,0.0,11.63,139.0,139.0,2,139.0,139.0,139.0,2,2.51,139.0,10.7,0.0,0.0,11.12,69.5,f0c5f19c-cf31-4a2f-b0f8-c0385b689568,4000,4000,Cancelled,True,True,False,True,NONE,NONE,2020-05-21T00:00:00.000,6576473201933150824
2,122000329,1222647,14.88,8.93,59.5,44.62,1,44.62,44.62,44.62,1,0.31,44.62,12.47,14.88,14.88,3.57,59.5,488fbc2e-fec8-41b4-8d29-b4713be631b1,4000,4000,Cancelled,True,True,False,True,NONE,NONE,2020-05-21T00:00:00.000,6446218246751745558
3,122000329,901234,0.0,24.36,79.98,79.98,2,79.98,79.98,79.98,2,4.01,79.98,11.65,0.0,0.0,6.4,39.99,7ca6a6ba-6d52-46fd-a460-4a6fb563c14c,4000,4000,Cancelled,True,True,False,True,NONE,NONE,2020-05-21T00:00:00.000,6715262733287248389
4,122000329,775376,73.5,36.06,294.0,220.5,3,220.5,220.5,220.5,3,3.05,220.5,14.28,73.5,73.5,17.64,98.0,f3e29d38-e0d6-416a-a2e5-534072bf495b,4000,4000,Cancelled,False,True,False,True,NONE,NONE,2020-05-21T00:00:00.000,6662086764772517825
1,122000330,775376,0.0,1.98,98.0,73.5,1,0.0,0.0,73.5,0,3.57,73.5,8.51,24.5,24.5,5.88,98.0,ad4f19aa-cd61-4af4-a196-37c059744103,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2025-02-28T00:00:00.000,6837273504622186782
2,122000330,902345,0.0,26.33,74.99,74.99,1,0.0,0.0,74.99,0,1.73,74.99,12.58,0.0,0.0,6.0,74.99,dcc765fc-b97f-4c15-ae5a-0b31a8557216,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2025-02-28T00:00:00.000,6343358777874871943
3,122000330,1222647,0.0,21.32,59.5,59.5,1,0.0,0.0,59.5,0,4.21,59.5,12.68,0.0,0.0,4.76,59.5,b58ef6b1-f53e-4d25-8faa-fadbadc97a69,3000,3000,Cancelled,True,False,False,False,NONE,NONE,2025-02-28T00:00:00.000,6180295455259677466
1,122000331,800123,0.0,40.1,178.0,178.0,2,0.0,0.0,178.0,0,4.53,178.0,6.87,0.0,0.0,14.24,89.0,f3ce737e-6e9e-4fe9-8765-3b2b389a3b73,5000,5000,Fulfilled,True,False,False,False,NONE,NONE,2025-05-30T00:00:00.000,6244549405816220305
2,122000331,902345,0.0,16.02,224.97,224.97,3,0.0,0.0,224.97,0,2.3,224.97,6.18,0.0,0.0,18.0,74.99,65547794-0899-47e8-b0bc-8e3175876e28,5000,5000,Fulfilled,True,False,False,False,NONE,NONE,2025-05-30T00:00:00.000,6766739979502233844
3,122000331,900789,0.0,33.59,54.5,54.5,1,0.0,0.0,54.5,0,1.08,54.5,13.91,0.0,0.0,4.36,54.5,b37db261-d366-443b-a2ea-45c99d25ae88,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2025-05-30T00:00:00.000,6262204507030171065
