reward_transaction_id,line_no,class_code,style_id,quantity,net_retail,markdown_percent,coupon_code,regular_points,bonus_points,net_retail_central,header_bonus_points,tender_bonus_points,return_flag,original_reward_tran_id,original_reward_line_no,returned_quantity,exchange_for_line_no
58491101,1,446786767,442472,2,112.63,25,LOYALTY,112,0,112.63,0,0,0,86928338,NONE,0,NONE
58487367,1,320445075,960691,1,106.49,15,SAVE10,106,20,106.49,0,0,0,NONE,3,1,NONE
58487789,1,519719749,701209,1,142.54,10,SAVE20,142,10,142.54,0,0,0,NONE,NONE,1,NONE
58487789,2,370832151,942749,2,79.3,15,NONE,79,10,79.3,0,0,0,84215721,NONE,0,NONE
58487795,1,936325593,282864,2,137.42,0,WELCOME,137,0,137.42,0,0,0,NONE,1,0,NONE
58487795,2,963840080,643572,1,150.89,20,NONE,150,0,150.89,0,0,0,89423207,NONE,0,NONE
58482637,1,502601264,130406,1,186.19,25,SPRING25,186,0,186.19,0,0,0,NONE,NONE,0,NONE
58482637,2,709985121,811940,1,149.03,25,NONE,149,10,149.03,0,0,0,NONE,NONE,0,NONE
58488318,1,839435899,947380,2,194.04,10,SAVE20,194,50,194.04,0,0,0,NONE,NONE,0,NONE
58488318,2,744189225,687669,1,60.73,15,SPRING25,60,0,60.73,0,0,0,NONE,NONE,0,NONE
58488318,3,141850430,545830,1,129.35,0,WELCOME,129,0,129.35,0,0,0,NONE,5,0,NONE
58483188,1,519829556,539351,1,145.04,0,WELCOME,145,20,145.04,0,0,0,NONE,NONE,1,NONE
58479814,1,128388922,860801,2,95.74,0,NONE,95,0,95.74,0,0,0,NONE,NONE,1,NONE
58477080,1,503157006,950872,2,134.74,25,LOYALTY,134,0,134.74,0,0,0,NONE,2,0,NONE
58477080,2,658717170,518074,2,134.23,0,NONE,134,20,134.23,0,0,0,NONE,2,0,NONE
58477080,3,420457429,976767,2,173.59,15,SAVE20,173,0,173.59,0,0,0,NONE,NONE,0,NONE
58486735,1,613137379,630445,1,164.49,10,SAVE20,164,50,164.49,0,0,0,NONE,4,1,NONE
58486735,2,846200938,818937,2,95.54,0,SAVE20,95,20,95.54,0,0,0,NONE,2,1,NONE
58490978,1,646482608,437394,2,120.21,15,SAVE10,120,0,120.21,0,0,0,NONE,4,0,NONE
58490978,2,372906260,158796,2,79.81,10,SAVE20,79,0,79.81,0,0,0,NONE,NONE,0,NONE
58485740,1,654028720,891426,2,65.63,0,NONE,65,10,65.63,0,0,0,82304857,1,0,NONE
58490927,1,709403237,346632,2,117.4,0,NONE,117,50,117.4,0,0,0,NONE,5,0,NONE
58490927,2,807704782,259344,2,156.85,0,SAVE10,156,0,156.85,0,0,0,NONE,5,0,NONE
58479421,1,418415847,465885,2,89.27,0,NONE,89,0,89.27,0,0,0,NONE,NONE,0,2
58483204,1,221407807,881862,2,115.35,25,WELCOME,115,0,115.35,0,0,0,80410141,NONE,0,NONE
58483204,2,373081305,347496,1,108.39,10,SAVE10,108,10,108.39,0,0,0,84494063,NONE,0,NONE
58483204,3,177104957,633521,1,186.88,10,SAVE20,186,50,186.88,0,0,0,NONE,NONE,0,NONE
58484972,1,977464018,719213,1,126.39,0,LOYALTY,126,10,126.39,0,0,0,85583979,NONE,0,NONE
58484972,2,755117099,180289,1,89.03,25,WELCOME,89,0,89.03,0,0,0,NONE,NONE,0,NONE
58484972,3,369896479,662698,2,182.59,20,SPRING25,182,50,182.59,0,0,0,85011280,NONE,0,NONE
58489040,1,905379578,156763,1,116.11,10,SAVE20,116,0,116.11,0,0,0,NONE,NONE,1,NONE
58489040,2,452112923,835556,2,58.17,0,WELCOME,58,0,58.17,0,0,0,NONE,4,1,NONE
58492059,1,508686621,881784,2,73.81,0,SAVE10,73,0,73.81,0,0,0,NONE,1,0,NONE
58492059,2,832893409,925711,1,195.21,15,SPRING25,195,0,195.21,0,0,0,NONE,NONE,0,9
58492059,3,420418988,888957,2,164.86,10,SPRING25,164,50,164.86,0,0,0,NONE,NONE,0,NONE
58478864,1,289437333,688490,1,133.0,25,LOYALTY,133,0,133.0,0,0,0,NONE,NONE,0,NONE
58485348,1,171664298,275430,1,90.03,15,NONE,90,0,90.03,0,0,0,NONE,NONE,0,NONE
58485348,2,742202570,609975,1,190.29,25,LOYALTY,190,0,190.29,0,0,0,NONE,NONE,1,NONE
58477968,1,555851881,626072,1,80.9,25,LOYALTY,80,0,80.9,0,0,0,NONE,NONE,0,NONE
58477968,2,646826261,216993,2,64.73,15,SPRING25,64,0,64.73,0,0,0,NONE,NONE,1,4
58486299,1,743218587,986207,2,149.37,10,SAVE20,149,10,149.37,0,0,0,NONE,NONE,0,4
58486299,2,674997369,234197,2,175.6,15,NONE,175,0,175.6,0,0,0,NONE,NONE,0,NONE
58489852,1,640728517,894920,1,88.51,0,NONE,88,0,88.51,0,0,0,82501132,NONE,0,NONE
58489852,2,591709090,298856,2,126.73,15,WELCOME,126,0,126.73,0,0,0,80166847,NONE,0,NONE
58487610,1,643007876,867340,1,75.11,20,SAVE10,75,20,75.11,0,0,0,83013270,2,0,NONE
58487610,2,535852224,431525,2,102.5,25,SPRING25,102,50,102.5,0,0,0,NONE,NONE,1,NONE
58487610,3,730629468,179807,2,74.34,10,LOYALTY,74,50,74.34,0,0,0,87364206,NONE,0,NONE
58488359,1,886914197,815463,1,137.57,10,SAVE20,137,10,137.57,0,0,0,NONE,NONE,0,NONE
58488359,2,398446780,479498,2,159.4,20,SAVE10,159,0,159.4,0,0,0,89230431,NONE,0,NONE
58488359,3,975160777,815638,2,131.67,0,LOYALTY,131,0,131.67,0,0,0,NONE,NONE,0,NONE
58479146,1,172169223,172177,2,85.32,15,LOYALTY,85,50,85.32,0,0,0,NONE,NONE,0,NONE
58479146,2,312690331,772077,1,112.22,0,WELCOME,112,0,112.22,0,0,0,NONE,NONE,0,5
58488705,1,387534823,387599,2,129.4,20,WELCOME,129,0,129.4,0,0,0,NONE,NONE,1,NONE
58488705,2,639857127,818991,1,102.65,15,WELCOME,102,0,102.65,0,0,0,NONE,NONE,0,NONE
58488705,3,951142586,475286,1,174.9,15,SAVE10,174,0,174.9,0,0,0,NONE,NONE,1,NONE
58486328,1,368806173,841814,1,106.39,15,LOYALTY,106,50,106.39,0,0,0,NONE,NONE,0,NONE
58479276,1,494765933,166101,2,103.59,0,WELCOME,103,50,103.59,0,0,0,82762188,NONE,1,NONE
58479276,2,188568308,618458,2,169.08,20,NONE,169,0,169.08,0,0,0,NONE,3,0,NONE
58479276,3,729350105,465819,2,187.6,0,WELCOME,187,0,187.6,0,0,0,NONE,NONE,1,NONE
58478636,1,874051466,824074,2,53.55,20,SAVE10,53,20,53.55,0,0,0,NONE,NONE,0,NONE
58478636,2,456286273,822154,1,58.66,15,SAVE20,58,10,58.66,0,0,0,NONE,NONE,0,NONE
58478636,3,696574026,625361,1,50.95,10,SAVE10,50,0,50.95,0,0,0,NONE,4,0,NONE
58486378,1,237615779,910352,1,102.47,20,NONE,102,50,102.47,0,0,0,NONE,NONE,0,NONE
58488350,1,411104257,114142,1,183.33,20,NONE,183,0,183.33,0,0,0,NONE,NONE,1,NONE
58487364,1,999382063,892668,2,114.34,20,LOYALTY,114,0,114.34,0,0,0,NONE,NONE,0,NONE
58485470,1,424657834,575927,2,124.88,15,LOYALTY,124,0,124.88,0,0,0,NONE,1,0,1
58485470,2,415232268,614471,1,74.68,20,SAVE10,74,0,74.68,0,0,0,NONE,NONE,1,NONE
58485470,3,658525251,507958,1,134.17,10,SPRING25,134,10,134.17,0,0,0,NONE,NONE,0,NONE
58482593,1,303037378,479675,1,54.53,0,SPRING25,54,0,54.53,0,0,0,87014506,NONE,0,NONE
58482593,2,449980024,551069,2,65.82,20,WELCOME,65,0,65.82,0,0,0,NONE,NONE,0,NONE
58478308,1,462266523,521119,2,61.31,25,SAVE20,61,50,61.31,0,0,0,82758122,NONE,1,NONE
58478308,2,337625726,315581,2,105.65,15,WELCOME,105,0,105.65,0,0,0,NONE,NONE,0,NONE
58479580,1,252610139,231977,2,105.12,20,WELCOME,105,20,105.12,0,0,0,NONE,NONE,0,NONE
58479580,2,479830967,580100,2,50.34,25,SAVE20,50,10,50.34,0,0,0,NONE,NONE,0,NONE
58484359,1,912411335,420185,2,192.16,25,WELCOME,192,10,192.16,0,0,0,NONE,4,0,NONE
58484359,2,664077386,537845,2,163.36,20,LOYALTY,163,0,163.36,0,0,0,84158638,NONE,0,NONE
58484642,1,294574668,110775,2,109.28,25,SAVE20,109,10,109.28,0,0,0,NONE,NONE,0,NONE
58482684,1,282039327,224265,1,69.0,15,SAVE10,69,0,69.0,0,0,0,NONE,NONE,0,NONE
58482684,2,501304098,361843,2,137.28,20,SPRING25,137,0,137.28,0,0,0,88566379,NONE,0,NONE
58482684,3,596502601,883591,2,96.95,20,WELCOME,96,0,96.95,0,0,0,NONE,NONE,1,NONE
58480349,1,912271961,473356,2,199.87,20,SAVE20,199,50,199.87,0,0,0,NONE,4,0,NONE
58480349,2,673552950,332301,2,58.88,20,SAVE10,58,0,58.88,0,0,0,NONE,NONE,1,NONE
58480383,1,355921311,147552,1,135.79,15,SAVE20,135,50,135.79,0,0,0,NONE,NONE,0,NONE
58480383,2,405062440,475425,1,119.21,20,SAVE10,119,50,119.21,0,0,0,NONE,NONE,1,NONE
58480383,3,260353164,420712,2,182.7,20,NONE,182,0,182.7,0,0,0,NONE,NONE,0,NONE
58490639,1,673142984,868028,1,157.43,0,NONE,157,50,157.43,0,0,0,NONE,NONE,0,NONE
58490639,2,905480633,140890,1,122.89,20,LOYALTY,122,10,122.89,0,0,0,NONE,NONE,0,NONE
58490639,3,194155243,615627,1,168.17,15,SAVE10,168,10,168.17,0,0,0,NONE,NONE,1,NONE
58488343,1,579163569,143479,1,91.56,0,WELCOME,91,0,91.56,0,0,0,NONE,NONE,0,NONE
58488343,2,227841294,458896,1,185.85,15,NONE,185,10,185.85,0,0,0,88186259,NONE,0,4
58488343,3,466091718,829455,1,190.21,25,NONE,190,0,190.21,0,0,0,NONE,NONE,0,NONE
58489910,1,475856004,466378,2,133.38,20,SPRING25,133,20,133.38,0,0,0,NONE,NONE,1,NONE
58486923,1,231495262,516481,2,64.14,20,SAVE20,64,0,64.14,0,0,0,89005103,NONE,0,NONE
58486923,2,808486357,135062,1,81.29,20,WELCOME,81,50,81.29,0,0,0,81672994,4,1,1
58486923,3,800743140,170393,2,182.81,10,SAVE10,182,10,182.81,0,0,0,NONE,NONE,0,6
58483893,1,318552500,995947,1,76.95,10,WELCOME,76,0,76.95,0,0,0,80640287,NONE,0,NONE
58483893,2,770343349,663134,2,127.83,15,SAVE20,127,20,127.83,0,0,0,NONE,4,0,NONE
58482151,1,692668766,631094,2,76.53,15,SPRING25,76,50,76.53,0,0,0,NONE,NONE,1,NONE
58486248,1,765760999,829788,1,177.5,25,NONE,177,0,177.5,0,0,0,NONE,NONE,0,8
58486248,2,366283883,350813,2,93.72,20,SAVE10,93,10,93.72,0,0,0,NONE,NONE,1,2
58486248,3,869101190,538996,2,83.47,0,WELCOME,83,0,83.47,0,0,0,NONE,NONE,0,NONE
58489448,1,965552731,639668,1,109.48,20,NONE,109,20,109.48,0,0,0,NONE,5,0,NONE
58489448,2,553091307,951123,1,143.77,20,NONE,143,0,143.77,0,0,0,NONE,4,0,NONE
58489448,3,582905302,243002,2,191.72,15,LOYALTY,191,0,191.72,0,0,0,NONE,NONE,1,NONE
58488447,1,816854005,978308,2,57.26,25,SAVE10,57,50,57.26,0,0,0,NONE,NONE,0,NONE
58477669,1,421758566,193352,1,181.09,0,WELCOME,181,20,181.09,0,0,0,NONE,NONE,0,NONE
58477669,2,696633391,471067,1,143.54,0,NONE,143,0,143.54,0,0,0,NONE,1,0,NONE
58477669,3,369731764,553371,2,127.99,15,SAVE20,127,20,127.99,0,0,0,NONE,4,0,NONE
58483409,1,958741694,324837,1,176.88,25,WELCOME,176,0,176.88,0,0,0,NONE,NONE,0,NONE
58491042,1,159265691,766803,1,190.97,25,WELCOME,190,0,190.97,0,0,0,NONE,NONE,0,NONE
58491042,2,206612554,987352,2,199.79,25,SPRING25,199,20,199.79,0,0,0,NONE,NONE,0,NONE
58491042,3,373042177,652289,1,178.11,0,LOYALTY,178,10,178.11,0,0,0,NONE,NONE,0,NONE
58489532,1,153946303,587956,2,193.47,20,NONE,193,0,193.47,0,0,0,NONE,NONE,1,NONE
58489532,2,648952039,726045,1,196.39,0,SAVE10,196,10,196.39,0,0,0,87472439,NONE,0,NONE
58489532,3,918388570,561971,2,121.44,20,SAVE20,121,20,121.44,0,0,0,NONE,NONE,0,NONE
58489886,1,669647746,168348,2,188.77,25,SAVE10,188,20,188.77,0,0,0,80905082,NONE,0,NONE
58489886,2,941640716,858345,2,191.89,0,SPRING25,191,0,191.89,0,0,0,NONE,NONE,0,NONE
58489886,3,815407725,215724,1,178.46,15,SAVE20,178,20,178.46,0,0,0,NONE,NONE,0,NONE
58480539,1,459046113,404200,2,103.55,0,NONE,103,0,103.55,0,0,0,NONE,NONE,0,NONE
58489573,1,803627714,475820,2,109.36,15,LOYALTY,109,0,109.36,0,0,0,85795106,2,1,5
58489573,2,149845343,626354,2,195.51,25,LOYALTY,195,0,195.51,0,0,0,NONE,NONE,0,NONE
58477279,1,683137245,179434,1,132.54,25,NONE,132,0,132.54,0,0,0,NONE,NONE,0,NONE
58477279,2,811927115,617085,1,142.82,20,WELCOME,142,50,142.82,0,0,0,NONE,NONE,0,NONE
58482550,1,661415718,717366,1,144.43,10,SPRING25,144,0,144.43,0,0,0,NONE,NONE,0,NONE
58482550,2,550574103,887260,1,155.06,20,WELCOME,155,0,155.06,0,0,0,NONE,NONE,0,NONE
58482550,3,242877570,182508,1,136.74,20,SAVE10,136,0,136.74,0,0,0,NONE,NONE,1,NONE
58487694,1,874018203,854078,1,162.52,10,NONE,162,0,162.52,0,0,0,NONE,NONE,1,NONE
58487694,2,424777905,759253,2,115.15,0,LOYALTY,115,10,115.15,0,0,0,NONE,4,1,NONE
58487694,3,957991325,110470,2,163.95,0,NONE,163,0,163.95,0,0,0,NONE,NONE,0,NONE
58488037,1,453564622,539267,1,84.68,20,SAVE10,84,0,84.68,0,0,0,NONE,NONE,1,NONE
58485431,1,662723400,243947,1,60.29,0,SPRING25,60,10,60.29,0,0,0,NONE,NONE,0,NONE
58485431,2,799188713,457786,2,172.61,15,SAVE20,172,20,172.61,0,0,0,NONE,NONE,0,NONE
58485431,3,320428585,524270,1,107.01,0,LOYALTY,107,50,107.01,0,0,0,NONE,NONE,1,NONE
58490337,1,381635951,789182,2,101.91,15,SPRING25,101,50,101.91,0,0,0,NONE,NONE,1,NONE
58490337,2,576105732,205024,1,82.49,10,LOYALTY,82,0,82.49,0,0,0,81971843,5,0,NONE
58477388,1,294676607,200247,2,97.04,15,LOYALTY,97,50,97.04,0,0,0,NONE,NONE,1,NONE
58488515,1,728019819,668026,2,159.03,25,NONE,159,0,159.03,0,0,0,NONE,NONE,0,NONE
58488515,2,427696108,787434,1,144.59,10,WELCOME,144,0,144.59,0,0,0,NONE,NONE,1,NONE
58489408,1,944888574,185148,1,86.25,20,SAVE10,86,10,86.25,0,0,0,86286013,NONE,0,NONE
58489408,2,312341814,479071,1,75.78,20,SAVE20,75,50,75.78,0,0,0,NONE,4,0,NONE
58484697,1,587017384,787528,2,153.16,15,SAVE10,153,20,153.16,0,0,0,NONE,NONE,0,NONE
58484697,2,136481117,635307,1,102.84,10,WELCOME,102,0,102.84,0,0,0,NONE,NONE,0,NONE
58484697,3,110285411,697387,1,156.63,20,NONE,156,50,156.63,0,0,0,83359413,NONE,0,NONE
58481009,1,244818949,904416,2,60.54,0,SAVE10,60,10,60.54,0,0,0,NONE,4,0,NONE
58482696,1,149339103,880127,1,120.45,20,SAVE20,120,20,120.45,0,0,0,86492073,NONE,0,NONE
58482696,2,170386478,339905,1,160.71,15,SAVE10,160,50,160.71,0,0,0,NONE,NONE,0,3
58482696,3,735358404,295789,2,190.73,15,NONE,190,0,190.73,0,0,0,NONE,NONE,0,NONE
58485733,1,664506482,704076,1,98.76,0,SAVE20,98,10,98.76,0,0,0,NONE,NONE,0,NONE
58485733,2,593335004,401357,1,190.17,10,SPRING25,190,50,190.17,0,0,0,NONE,4,0,NONE
58485733,3,820813417,525430,1,72.93,10,SPRING25,72,0,72.93,0,0,0,87201554,3,0,NONE
58479218,1,124413087,896298,1,96.13,15,SAVE10,96,50,96.13,0,0,0,NONE,NONE,0,NONE
58483353,1,944194121,155417,2,180.7,20,NONE,180,50,180.7,0,0,0,NONE,4,0,NONE
58483353,2,956185812,746494,1,190.8,25,SPRING25,190,0,190.8,0,0,0,NONE,NONE,1,NONE
58485572,1,452425073,442279,2,124.69,10,SAVE20,124,20,124.69,0,0,0,NONE,NONE,1,NONE
58491615,1,590377975,275383,2,138.92,10,NONE,138,0,138.92,0,0,0,NONE,NONE,1,NONE
58489814,1,949885361,202272,1,59.24,0,NONE,59,10,59.24,0,0,0,NONE,NONE,0,NONE
58489814,2,554215724,917657,2,50.31,10,WELCOME,50,50,50.31,0,0,0,NONE,NONE,1,NONE
58483011,1,745758424,111712,2,185.94,0,SAVE20,185,50,185.94,0,0,0,NONE,NONE,0,NONE
58478830,1,801133122,891270,2,146.91,10,SAVE20,146,0,146.91,0,0,0,NONE,2,0,NONE
58478830,2,331918072,239159,2,88.89,15,SAVE10,88,0,88.89,0,0,0,NONE,4,0,NONE
58478830,3,228290647,454593,2,91.93,20,WELCOME,91,0,91.93,0,0,0,NONE,NONE,0,NONE
58489378,1,952558354,892530,2,171.2,0,NONE,171,0,171.2,0,0,0,NONE,1,1,NONE
58489378,2,326772131,513341,1,174.92,15,WELCOME,174,20,174.92,0,0,0,NONE,NONE,0,NONE
58489378,3,105928119,305707,1,97.98,0,LOYALTY,97,0,97.98,0,0,0,87167199,NONE,0,NONE
58486722,1,143343459,643644,1,61.15,25,WELCOME,61,20,61.15,0,0,0,NONE,NONE,0,NONE
58486722,2,640013667,705101,1,90.52,25,WELCOME,90,0,90.52,0,0,0,NONE,5,0,NONE
58486722,3,256916807,279867,2,128.47,0,LOYALTY,128,10,128.47,0,0,0,NONE,NONE,0,NONE
58481024,1,771213164,499348,1,188.24,10,SPRING25,188,0,188.24,0,0,0,NONE,NONE,0,NONE
58481024,2,964555896,544839,2,64.75,25,WELCOME,64,0,64.75,0,0,0,87567256,NONE,0,NONE
58481024,3,718889822,423947,2,197.45,20,LOYALTY,197,20,197.45,0,0,0,NONE,4,0,NONE
58490264,1,530417015,321233,1,191.52,15,SPRING25,191,0,191.52,0,0,0,88475630,2,0,NONE
58490264,2,920327576,801677,2,181.09,10,WELCOME,181,0,181.09,0,0,0,81110942,NONE,0,NONE
58486080,1,596847226,273822,1,152.58,15,SAVE20,152,50,152.58,0,0,0,81318181,NONE,1,NONE
58479332,1,529754807,798842,2,164.98,15,SAVE10,164,50,164.98,0,0,0,NONE,3,0,NONE
58479332,2,917736321,457240,2,81.58,10,SAVE20,81,50,81.58,0,0,0,NONE,NONE,0,NONE
58482824,1,875648576,547157,2,106.8,25,NONE,106,50,106.8,0,0,0,83078527,NONE,0,NONE
58482824,2,818077340,173923,1,188.3,0,LOYALTY,188,0,188.3,0,0,0,NONE,NONE,1,10
58483950,1,457400559,534374,2,83.03,20,SPRING25,83,50,83.03,0,0,0,87587555,NONE,0,NONE
58483950,2,281773741,101978,2,153.22,25,NONE,153,0,153.22,0,0,0,NONE,NONE,0,NONE
58483950,3,573964846,403055,1,86.01,10,SPRING25,86,50,86.01,0,0,0,NONE,NONE,0,NONE
58490181,1,106827300,575583,1,101.7,10,LOYALTY,101,10,101.7,0,0,0,NONE,NONE,1,NONE
58490181,2,523474192,440461,1,161.22,20,WELCOME,161,0,161.22,0,0,0,NONE,NONE,1,NONE
58486740,1,215939331,248310,2,76.88,0,SPRING25,76,0,76.88,0,0,0,NONE,NONE,0,2
58486740,2,396593793,240474,1,162.41,25,NONE,162,0,162.41,0,0,0,NONE,NONE,0,NONE
58486740,3,829269124,860041,2,130.73,20,SAVE20,130,50,130.73,0,0,0,NONE,NONE,0,6
58486273,1,667440387,636705,2,188.36,10,LOYALTY,188,20,188.36,0,0,0,NONE,NONE,0,NONE
58486273,2,550067920,246943,2,166.61,0,NONE,166,20,166.61,0,0,0,86334356,NONE,1,NONE
58486273,3,318632261,659281,2,165.51,25,LOYALTY,165,10,165.51,0,0,0,NONE,NONE,0,NONE
58480771,1,151849914,975793,2,185.77,20,NONE,185,20,185.77,0,0,0,NONE,NONE,0,NONE
58480771,2,768554344,917194,1,198.05,0,SAVE20,198,0,198.05,0,0,0,NONE,NONE,0,NONE
58480771,3,116296884,499515,1,52.83,20,LOYALTY,52,10,52.83,0,0,0,86312665,NONE,0,NONE
58481601,1,685914242,303346,1,112.41,25,LOYALTY,112,50,112.41,0,0,0,89980467,NONE,0,NONE
58481601,2,210441535,645618,2,191.67,20,LOYALTY,191,0,191.67,0,0,0,NONE,NONE,0,NONE
58482870,1,980855815,900701,2,187.3,15,NONE,187,0,187.3,0,0,0,81715500,NONE,1,NONE
58478184,1,162099055,454699,1,110.73,15,WELCOME,110,10,110.73,0,0,0,NONE,NONE,0,4
58478184,2,636228889,554600,1,108.82,15,SPRING25,108,50,108.82,0,0,0,NONE,NONE,1,NONE
58478184,3,528156780,728511,1,60.65,20,SAVE20,60,10,60.65,0,0,0,NONE,NONE,0,NONE
58489641,1,527054168,261487,2,159.86,15,LOYALTY,159,10,159.86,0,0,0,NONE,NONE,0,8
58489641,2,225833802,390069,2,120.66,10,NONE,120,10,120.66,0,0,0,NONE,5,0,NONE
58478384,1,383246400,287699,1,116.63,0,WELCOME,116,0,116.63,0,0,0,NONE,NONE,0,NONE
58478384,2,613462381,992038,1,126.14,15,SAVE10,126,0,126.14,0,0,0,NONE,NONE,1,NONE
58485950,1,122952603,276508,2,136.12,0,SPRING25,136,0,136.12,0,0,0,NONE,2,0,4
58485950,2,300181423,328229,2,121.95,0,SAVE10,121,20,121.95,0,0,0,NONE,NONE,1,NONE
58485950,3,768071652,166353,2,62.28,20,NONE,62,0,62.28,0,0,0,80940610,NONE,0,NONE
58490666,1,503822423,196729,2,80.97,10,SPRING25,80,20,80.97,0,0,0,NONE,NONE,0,2
58490666,2,647865372,590775,1,80.34,0,SAVE10,80,50,80.34,0,0,0,NONE,NONE,0,3
58489418,1,438447201,997807,1,193.28,20,LOYALTY,193,50,193.28,0,0,0,83460945,NONE,0,NONE
58489418,2,604900960,974056,2,63.76,0,NONE,63,20,63.76,0,0,0,NONE,1,0,NONE
58483208,1,469233439,975961,2,184.16,15,SPRING25,184,20,184.16,0,0,0,NONE,NONE,0,NONE
58483208,2,634639949,904202,2,84.42,25,LOYALTY,84,0,84.42,0,0,0,NONE,NONE,1,NONE
58483208,3,492706884,825728,1,97.11,20,SPRING25,97,0,97.11,0,0,0,NONE,NONE,0,NONE
58484964,1,508585952,260469,1,53.49,25,SAVE10,53,0,53.49,0,0,0,NONE,4,0,NONE
58487950,1,289040520,841342,1,140.75,0,SPRING25,140,0,140.75,0,0,0,NONE,NONE,0,NONE
58480181,1,527528171,586018,2,112.91,25,SAVE10,112,0,112.91,0,0,0,NONE,NONE,0,NONE
58480181,2,368895996,239517,1,189.26,0,LOYALTY,189,20,189.26,0,0,0,88495745,1,0,5
58477249,1,732662441,891054,1,148.1,25,SAVE20,148,0,148.1,0,0,0,NONE,NONE,0,NONE
58477249,2,906202065,125380,2,185.83,25,SAVE20,185,50,185.83,0,0,0,NONE,5,1,NONE
58477249,3,831507317,431798,2,60.66,10,SAVE10,60,20,60.66,0,0,0,NONE,3,0,NONE
58491982,1,934616661,149390,1,172.51,15,SAVE10,172,0,172.51,0,0,0,NONE,NONE,1,NONE
58484558,1,312543609,130260,2,131.28,15,SPRING25,131,10,131.28,0,0,0,NONE,NONE,0,NONE
58491420,1,879190726,975925,2,178.76,25,SPRING25,178,0,178.76,0,0,0,NONE,NONE,0,NONE
58491420,2,526392631,585146,2,57.03,25,SPRING25,57,0,57.03,0,0,0,81450054,NONE,0,NONE
58491420,3,636750813,254318,1,169.41,20,SAVE20,169,0,169.41,0,0,0,NONE,NONE,0,NONE
58482535,1,612272596,931158,1,155.73,15,LOYALTY,155,0,155.73,0,0,0,NONE,3,0,NONE
58482535,2,611507381,839624,2,110.42,0,WELCOME,110,20,110.42,0,0,0,NONE,5,0,NONE
58483709,1,841974181,318471,2,93.64,0,SAVE20,93,0,93.64,0,0,0,NONE,3,1,NONE
58483709,2,983646178,751996,2,110.55,25,WELCOME,110,0,110.55,0,0,0,NONE,NONE,0,NONE
58483709,3,188417016,213994,1,138.07,0,SPRING25,138,20,138.07,0,0,0,83913386,4,0,NONE
58481263,1,165925797,830805,2,114.74,25,LOYALTY,114,0,114.74,0,0,0,NONE,NONE,0,NONE
58481263,2,590353184,680372,1,178.47,20,SAVE20,178,10,178.47,0,0,0,NONE,NONE,1,NONE
58481263,3,567128415,189976,1,171.6,15,WELCOME,171,0,171.6,0,0,0,NONE,NONE,0,NONE
58481294,1,530191580,738261,2,64.83,20,WELCOME,64,0,64.83,0,0,0,81342978,NONE,0,NONE
58489265,1,286702782,487192,1,157.21,10,SAVE20,157,0,157.21,0,0,0,NONE,NONE,0,NONE
58490496,1,759363257,622476,1,159.44,20,SAVE10,159,50,159.44,0,0,0,NONE,NONE,0,NONE
58490496,2,732904195,296947,1,50.44,15,WELCOME,50,0,50.44,0,0,0,NONE,5,0,NONE
58490496,3,157457645,349683,1,168.5,15,LOYALTY,168,0,168.5,0,0,0,NONE,NONE,1,NONE
58480275,1,952908227,152739,2,60.94,20,NONE,60,10,60.94,0,0,0,80329380,4,0,NONE
58480275,2,925023486,748929,2,185.89,15,NONE,185,0,185.89,0,0,0,NONE,NONE,0,NONE
58480275,3,970456790,994042,1,96.81,25,SPRING25,96,10,96.81,0,0,0,NONE,NONE,0,NONE
58485245,1,836978383,535825,2,134.45,15,NONE,134,10,134.45,0,0,0,NONE,NONE,0,NONE
58479737,1,795554243,900559,2,79.52,25,LOYALTY,79,0,79.52,0,0,0,NONE,NONE,1,NONE
58479737,2,372367942,707188,1,76.77,0,SAVE10,76,0,76.77,0,0,0,NONE,NONE,0,NONE
58479737,3,494516951,100148,1,190.28,25,NONE,190,20,190.28,0,0,0,NONE,NONE,0,NONE
58487551,1,598371871,848906,1,153.09,10,WELCOME,153,0,153.09,0,0,0,NONE,NONE,1,NONE
58487551,2,668516427,758228,2,86.86,15,SPRING25,86,20,86.86,0,0,0,NONE,NONE,0,NONE
58481101,1,827064354,643297,1,162.69,10,WELCOME,162,10,162.69,0,0,0,NONE,NONE,0,NONE
58481101,2,793380000,528350,1,162.28,10,SPRING25,162,0,162.28,0,0,0,89676208,NONE,0,10
58490090,1,581721805,478487,1,122.87,20,SPRING25,122,10,122.87,0,0,0,NONE,NONE,0,NONE
58490090,2,292521196,856871,1,95.56,25,NONE,95,50,95.56,0,0,0,NONE,NONE,0,NONE
58490090,3,501287491,652202,2,72.36,15,SAVE10,72,50,72.36,0,0,0,NONE,NONE,0,NONE
58483957,1,100836336,220471,2,105.49,0,WELCOME,105,10,105.49,0,0,0,NONE,NONE,1,NONE
58483957,2,212303024,409968,1,196.28,15,NONE,196,0,196.28,0,0,0,NONE,NONE,0,NONE
58483957,3,594225472,566545,2,123.48,25,WELCOME,123,20,123.48,0,0,0,NONE,NONE,0,NONE
58487813,1,524666336,366925,2,70.34,25,LOYALTY,70,0,70.34,0,0,0,NONE,NONE,0,NONE
58487813,2,490402342,865528,2,90.36,15,LOYALTY,90,50,90.36,0,0,0,NONE,2,0,6
58479386,1,571190379,486564,1,65.13,0,WELCOME,65,0,65.13,0,0,0,NONE,NONE,0,NONE
